target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,trend,skew,mean,stddev,hurst,serialcorr,date
24.0,31.85,9.15,15.05,-9.3,17.0,30.15,30.25,0.7925882108183001,-0.7554029351931151,17.735714285714298,14.845501964279599,-0.441926855751125,0.7784672633176121,1999-09-08
11.1297372072047,24.0,31.85,9.15,15.05,-9.3,17.0,30.15,0.631181428107398,-0.778708656183738,16.8428571428571,14.138523867181402,-0.506562919920137,0.9111145640539159,1999-09-09
11.6,11.1297372072047,24.0,31.85,9.15,15.05,-9.3,17.0,0.595428807903532,-0.5369944147459821,14.1256767438864,12.9310050266277,-0.320059270390229,0.9236470600923249,1999-09-10
12.0,11.6,11.1297372072047,24.0,31.85,9.15,15.05,-9.3,0.71877230347571,-0.351069078678911,13.3542481724578,12.8919673992522,-0.0839013322166678,0.8864633381446031,1999-09-11
13.7,12.0,11.6,11.1297372072047,24.0,31.85,9.15,15.05,0.601725683036654,1.04278006741836,16.397105315315002,8.37678449894635,-0.11194442160086698,0.8921545339570992,1999-09-12
16.2,13.7,12.0,11.6,11.1297372072047,24.0,31.85,9.15,0.61911563584164,1.0927546572333,16.2042481724578,8.42834936844319,-0.0966240059982782,0.875246192640367,1999-09-13
26.7,16.2,13.7,12.0,11.6,11.1297372072047,24.0,31.85,1.22291012012468,1.06679945860973,17.211391029600698,7.84601472176276,-0.39357193590121997,0.304636497695159,1999-09-14
-13.4,26.7,16.2,13.7,12.0,11.6,11.1297372072047,24.0,0.99347627005077,0.7869913734699009,16.4756767438864,6.34186593359512,-0.933966825121042,0.8432789413096049,1999-09-15
-31.3,-13.4,26.7,16.2,13.7,12.0,11.6,11.1297372072047,2.8645987049171002,-1.10397222168755,11.132819601029198,12.0929273022017,-0.469441319076454,0.3861797002594361,1999-09-16
-39.9,-31.3,-13.4,26.7,16.2,13.7,12.0,11.6,1.00352030418563,-0.925585334180322,5.07142857142857,20.0864559911826,-0.107203294792857,0.43514784004709706,1999-09-17
18.9696845945838,-39.9,-31.3,-13.4,26.7,16.2,13.7,12.0,1.26599941510829,-0.42890561311602704,-2.28571428571429,25.889858282825,0.09221860224439,0.15697662150092198,1999-09-18
14.0,18.9696845945838,-39.9,-31.3,-13.4,26.7,16.2,13.7,1.35650490875139,-0.45061520119760706,-1.2900450579166,26.6535783084179,-0.0983169381882016,0.474329694985024,1999-09-19
22.0,14.0,18.9696845945838,-39.9,-31.3,-13.4,26.7,16.2,0.7145903102242559,-0.45243016504084604,-1.24718791505946,26.6819245612384,-0.0998952083396531,0.45671069312981105,1999-09-20
28.85,22.0,14.0,18.9696845945838,-39.9,-31.3,-13.4,26.7,0.741446406851115,-0.452568490791736,-0.41861648648803296,27.3945622806141,-0.11047213583656,0.516003701027621,1999-09-21
30.45,28.85,22.0,14.0,18.9696845945838,-39.9,-31.3,-13.4,0.9129449849524329,-0.42766548536648796,-0.11147362934517599,27.7589158320581,0.0334535841496051,0.22552726953307897,1999-09-22
-2.8,30.45,28.85,22.0,14.0,18.9696845945838,-39.9,-31.3,1.0739103806856998,-0.8527728919547829,6.15281208494054,29.172116417765103,-0.00295284572358258,0.239373114723214,1999-09-23
-37.4,-2.8,30.45,28.85,22.0,14.0,18.9696845945838,-39.9,0.967131934813647,-1.3228933847626998,10.2242406563691,24.7233973347196,-0.244328661949345,0.98374144314483,1999-09-24
-39.3,-37.4,-2.8,30.45,28.85,22.0,14.0,18.9696845945838,1.4091450903961997,-1.27927511973703,10.581383513512,23.882400054565398,-0.0590976863804362,0.4324099388046911,1999-09-25
23.05,-39.3,-37.4,-2.8,30.45,28.85,22.0,14.0,1.3751582581309398,-0.565372945725199,2.25714285714286,29.8746049983849,0.18031587689312,0.112452193753686,1999-09-26
29.0,23.05,-39.3,-37.4,-2.8,30.45,28.85,22.0,1.53061397001908,-0.614075002706801,3.55,30.653167318674697,-0.0263931132370695,0.311698632335719,1999-09-27
11.55,29.0,23.05,-39.3,-37.4,-2.8,30.45,28.85,0.799723987973865,-0.6121308524256329,4.55,31.4589679847681,-0.0463859821120839,0.320861445020759,1999-09-28
-22.257268504954098,11.55,29.0,23.05,-39.3,-37.4,-2.8,30.45,0.7569725045295791,-0.540804920308942,2.07857142857143,29.8712634642792,-0.103467123550638,0.41780019139874897,1999-09-29
-4.2,-22.257268504954098,11.55,29.0,23.05,-39.3,-37.4,-2.8,0.7662334957315821,-0.0580342228051089,-5.45103835785058,28.1193417035627,-0.140825202518058,0.463723562909785,1999-09-30
22.85,-4.2,-22.257268504954098,11.55,29.0,23.05,-39.3,-37.4,0.7699909097286209,-0.0352133181754476,-5.65103835785058,28.1023171038983,-0.15105791548877698,0.43986632424128,1999-10-01
29.3,22.85,-4.2,-22.257268504954098,11.55,29.0,23.05,-39.3,0.7016065000408271,-0.596562096252543,2.9561044992922803,25.897791490866798,-0.540678270671189,0.853652811674938,1999-10-02
21.7,29.3,22.85,-4.2,-22.257268504954098,11.55,29.0,23.05,0.7701426346598481,-0.9076925928140579,12.7561044992923,19.4092593338144,-0.16269849007689402,0.36161996575312605,1999-10-03
29.0,21.7,29.3,22.85,-4.2,-22.257268504954098,11.55,29.0,0.7647297306806591,-0.900742783903593,12.563247356435099,19.2963066946709,-0.15889164492547,0.37127026094343796,1999-10-04
12.85,29.0,21.7,29.3,22.85,-4.2,-22.257268504954098,11.55,0.8083296348987691,-0.900742783903593,12.563247356435099,19.2963066946709,-0.0446890029625931,0.274977624861359,1999-10-05
30.8,12.85,29.0,21.7,29.3,22.85,-4.2,-22.257268504954098,1.47420128955206,-0.9326296091838059,12.7489616421494,19.2911846907279,0.102394720898738,0.29459051623279603,1999-10-06
5.45,30.8,12.85,29.0,21.7,29.3,22.85,-4.2,0.7556868490070291,-1.17650708150309,20.328571428571397,12.4575899603032,-0.305860762409508,0.65308352043717,1999-10-07
-8.1,5.45,30.8,12.85,29.0,21.7,29.3,22.85,0.704028868174372,-0.7244123799829879,21.707142857142898,9.46543838443439,-0.347939241284603,0.161617292007899,1999-10-08
1.8,-8.1,5.45,30.8,12.85,29.0,21.7,29.3,0.837898359173737,-0.698888627824407,17.2857142857143,14.6508450918287,-0.190077185604823,0.7841341069487521,1999-10-09
20.0,1.8,-8.1,5.45,30.8,12.85,29.0,21.7,0.813434420084927,-0.127903555245573,13.357142857142902,14.579164029858598,-0.0840782617902469,0.41435631028937,1999-10-10
23.7,20.0,1.8,-8.1,5.45,30.8,12.85,29.0,0.782803641966177,-0.0945864794099686,13.1142857142857,14.4304283340711,-0.340952041098333,0.7026274384920761,1999-10-11
28.05,23.7,20.0,1.8,-8.1,5.45,30.8,12.85,0.6855833822286961,-0.135990297169925,12.357142857142902,13.571490601362,-0.29307450381063,0.5575400203706079,1999-10-12
17.85,28.05,23.7,20.0,1.8,-8.1,5.45,30.8,0.835422552395417,-0.369425848362882,14.5285714285714,14.8218829534481,-0.229067839901922,0.36608793525331396,1999-10-13
-34.6,17.85,28.05,23.7,20.0,1.8,-8.1,5.45,1.12989669110443,-0.404797247556604,12.6785714285714,13.168423632021401,0.19399768766560502,0.111305721725998,1999-10-14
-8.8,-34.6,17.85,28.05,23.7,20.0,1.8,-8.1,2.15155499548906,-0.9322042456699109,6.957142857142861,22.339472326121,-0.14735608513005402,0.7510826433458659,1999-10-15
-8.2,-8.8,-34.6,17.85,28.05,23.7,20.0,1.8,0.8250084529119749,-0.915764839809516,6.857142857142861,22.419530707462602,-0.0558589433808628,0.41047239835652294,1999-10-16
-28.6,-8.2,-8.8,-34.6,17.85,28.05,23.7,20.0,0.793919972520431,-0.68408487932651,5.428571428571429,23.1036407149547,-0.0248678102844673,0.31083218415350394,1999-10-17
-36.3,-28.6,-8.2,-8.8,-34.6,17.85,28.05,23.7,0.8726180986336879,-0.0859500373485042,-1.5142857142857098,25.202061990468696,-0.14219270300945497,0.425399708410668,1999-10-18
-9.2,-36.3,-28.6,-8.2,-8.8,-34.6,17.85,28.05,0.8849260947621909,0.41943947670029796,-10.085714285714301,25.3996836313256,-0.264628829437345,0.583642259380437,1999-10-19
-1.8,-9.2,-36.3,-28.6,-8.2,-8.8,-34.6,17.85,0.66894450137495,0.485929756654765,-15.407142857142901,19.231450555696302,-0.48709299646687204,0.426734541775185,1999-10-20
-29.0,-1.8,-9.2,-36.3,-28.6,-8.2,-8.8,-34.6,0.6887686119445279,-0.268145637286003,-18.2142857142857,14.3935666846255,-0.401796986686084,0.9850930269826619,1999-10-21
-27.8,-29.0,-1.8,-9.2,-36.3,-28.6,-8.2,-8.8,0.759622739319894,-0.28874489357388106,-17.4142857142857,13.456154548685,-0.399114125432917,0.960728699281787,1999-10-22
-3.9,-27.8,-29.0,-1.8,-9.2,-36.3,-28.6,-8.2,0.609430057058967,0.240367203408905,-20.128571428571398,13.3447510637097,-0.441891998345391,0.9308854007353441,1999-10-23
17.9,-3.9,-27.8,-29.0,-1.8,-9.2,-36.3,-28.6,0.7055391154429179,0.230393067698537,-19.514285714285702,14.0649005887503,-0.4789518533939221,0.8993812102505631,1999-10-24
2.6,17.9,-3.9,-27.8,-29.0,-1.8,-9.2,-36.3,0.87958066073294,0.279934397687772,-12.871428571428599,19.1281393315114,-0.392196427711646,0.848060599788928,1999-10-25
1.4,2.6,17.9,-3.9,-27.8,-29.0,-1.8,-9.2,0.810212566432779,-0.0616534783453585,-7.31428571428571,16.681369705096,-0.033430860880784,0.357717217753414,1999-10-26
-50.2,1.4,2.6,17.9,-3.9,-27.8,-29.0,-1.8,0.75511349539073,-0.32420275758309397,-5.8,16.9604441765735,0.00698142256420343,0.29695169683385203,1999-10-27
-23.2,-50.2,1.4,2.6,17.9,-3.9,-27.8,-29.0,1.4250890397841298,-0.33680308111181295,-12.714285714285701,23.6172555963804,-0.30972493942812296,0.670336292903397,1999-10-28
-8.1,-23.2,-50.2,1.4,2.6,17.9,-3.9,-27.8,0.743384831719465,-0.43248707653268004,-11.8857142857143,23.045493310076104,-0.235353328979764,0.584180422426834,1999-10-29
-27.35,-8.1,-23.2,-50.2,1.4,2.6,17.9,-3.9,0.691882631224987,-0.848700543932642,-9.071428571428571,21.9552358436975,-0.11488579837178901,0.51413625433053,1999-10-30
-33.3,-27.35,-8.1,-23.2,-50.2,1.4,2.6,17.9,0.7478862909996541,-0.371920214146778,-12.4214285714286,22.807160007748603,-0.21772476609009103,0.711015881326028,1999-10-31
-39.1,-33.3,-27.35,-8.1,-23.2,-50.2,1.4,2.6,0.629091221826927,-0.22344053631333102,-19.735714285714298,19.4209233020668,-0.420475504806827,0.9144468667187879,1999-11-01
-24.9,-39.1,-33.3,-27.35,-8.1,-23.2,-50.2,1.4,0.577099066373304,0.25017197359578697,-25.692857142857104,17.7515827597482,-0.638510472553005,0.40446411834331497,1999-11-02
-7.3,-24.9,-39.1,-33.3,-27.35,-8.1,-23.2,-50.2,0.717179793831452,0.0145614750394554,-29.45,13.282224964214402,-0.6077816364704038,0.9327811782820942,1999-11-03
-22.9,-7.3,-24.9,-39.1,-33.3,-27.35,-8.1,-23.2,0.810350874494659,0.279910722556513,-23.321428571428598,11.9418681237784,0.0665116944905818,0.67006101945695,1999-11-04
-12.3,-22.9,-7.3,-24.9,-39.1,-33.3,-27.35,-8.1,0.7746011883903341,0.268216729060754,-23.2785714285714,11.9429148153085,0.0593191503499828,0.6576381275639189,1999-11-05
-19.7,-12.3,-22.9,-7.3,-24.9,-39.1,-33.3,-27.35,0.777510388670903,0.22240977686798102,-23.8785714285714,11.131182070459301,0.0266935002930887,0.47158855902893,1999-11-06
-35.1,-19.7,-12.3,-22.9,-7.3,-24.9,-39.1,-33.3,0.779435111536261,-0.0811581110564127,-22.785714285714302,11.109069653730199,-0.23349826681088898,0.46896443113712394,1999-11-07
-24.5,-35.1,-19.7,-12.3,-22.9,-7.3,-24.9,-39.1,0.784270195824423,-0.08731019405361,-23.042857142857102,11.4097702493458,-0.9512778587374571,0.999929401102121,1999-11-08
2.2,-24.5,-35.1,-19.7,-12.3,-22.9,-7.3,-24.9,0.5935457122268489,0.0615470984077164,-20.957142857142898,9.08237434867798,-0.5206524541094729,0.7728718568352809,1999-11-09
-8.9,2.2,-24.5,-35.1,-19.7,-12.3,-22.9,-7.3,0.9307689552858521,0.16864533556832198,-17.0857142857143,12.320231135741501,-0.0835198558134037,0.8626164179047671,1999-11-10
-21.9,-8.9,2.2,-24.5,-35.1,-19.7,-12.3,-22.9,0.7297945132381322,0.19890387727001,-17.3142857142857,12.1216649807179,-0.151138952652715,0.6434525085331121,1999-11-11
4.4,-21.9,-8.9,2.2,-24.5,-35.1,-19.7,-12.3,0.684958964648024,0.172038086316795,-17.1714285714286,12.0505482981362,-0.210386384717716,0.66288870025017,1999-11-12
21.25,4.4,-21.9,-8.9,2.2,-24.5,-35.1,-19.7,0.791814303695728,0.13909917895963098,-14.785714285714299,14.5662198907185,-0.286347895130838,0.91101796505702,1999-11-13
-23.85,21.25,4.4,-21.9,-8.9,2.2,-24.5,-35.1,1.0137683673294,0.17649882151057397,-8.935714285714289,19.6125536813736,-0.319838122793294,0.5951745486803499,1999-11-14
12.9,-23.85,21.25,4.4,-21.9,-8.9,2.2,-24.5,0.8831863034064059,0.445232185118368,-7.328571428571429,17.4532675341624,-0.777774753189377,0.5021842670722371,1999-11-15
11.35,12.9,-23.85,21.25,4.4,-21.9,-8.9,2.2,0.605678182284063,-0.0910734794574932,-1.9857142857142902,17.0402150388846,-0.8395589191669549,0.28533984694667797,1999-11-16
17.6,11.35,12.9,-23.85,21.25,4.4,-21.9,-8.9,0.533146656731821,-0.24571196550400898,-0.6785714285714289,17.750935589024998,-0.743106365367326,0.500543956630539,1999-11-17
22.55,17.6,11.35,12.9,-23.85,21.25,4.4,-21.9,0.5753994087770079,-0.7008913812670401,3.10714285714286,18.514711010694302,-0.774309291114479,0.469910195477626,1999-11-18
-30.2,22.55,17.6,11.35,12.9,-23.85,21.25,4.4,0.526336864228254,-1.4455325746001002,9.457142857142859,15.9539814406788,-0.6870659604233541,0.44739264430105796,1999-11-19
-29.4,-30.2,22.55,17.6,11.35,12.9,-23.85,21.25,0.748989476123285,-0.8617042149262941,4.51428571428571,21.997229262752498,-0.7420480068455529,0.38370983893074395,1999-11-20
-20.3,-29.4,-30.2,22.55,17.6,11.35,12.9,-23.85,0.73615987717702,-0.24001013665060003,-2.7214285714285698,23.828814090348303,-0.180718401277817,0.571868342593396,1999-11-21
-9.3,-20.3,-29.4,-30.2,22.55,17.6,11.35,12.9,0.9351019847576469,-0.269279993399277,-2.21428571428571,23.336893435890197,0.0406531553295357,0.21725079794859,1999-11-22
-4.1,-9.3,-20.3,-29.4,-30.2,22.55,17.6,11.35,0.858751118020208,0.0977292202459594,-5.385714285714291,22.4314644024436,0.0514414182984312,0.23815597385577697,1999-11-23
-41.7,-4.1,-9.3,-20.3,-29.4,-30.2,22.55,17.6,0.793340431580288,0.36525414960362607,-7.592857142857139,21.2386916689688,-0.0332283692828663,0.39845195058022204,1999-11-24
-13.9,-41.7,-4.1,-9.3,-20.3,-29.4,-30.2,22.55,0.796455990428604,0.6941175065847031,-16.0642857142857,21.341483748123697,-0.635189214145484,0.5908526810903231,1999-11-25
20.3,-13.9,-41.7,-4.1,-9.3,-20.3,-29.4,-30.2,0.659641227309423,-0.19983115077176,-21.2714285714286,13.270106038977802,-0.638012900454577,0.5825628747162199,1999-11-26
30.7,20.3,-13.9,-41.7,-4.1,-9.3,-20.3,-29.4,0.811539468721447,0.3895228465359029,-14.057142857142901,19.7514435879893,-0.48629008103181104,0.855831744663952,1999-11-27
14.25,30.7,20.3,-13.9,-41.7,-4.1,-9.3,-20.3,0.868577488351605,0.159474442554031,-5.471428571428571,24.4694172581282,-0.14243717359633098,0.45157857786610606,1999-11-28
-37.2,14.25,30.7,20.3,-13.9,-41.7,-4.1,-9.3,0.8688320906093109,-0.37013009867991103,-0.535714285714286,24.464374000535898,0.0223256887384956,0.24971270560685396,1999-11-29
-42.2,-37.2,14.25,30.7,20.3,-13.9,-41.7,-4.1,0.928929602796735,-0.173996492062837,-4.5214285714285705,28.1285421049933,-0.19664373534837,0.568886125221681,1999-11-30
-40.1,-42.2,-37.2,14.25,30.7,20.3,-13.9,-41.7,0.8945968047547971,0.13477507807016,-9.96428571428572,31.515640485925303,-0.0413728628097444,0.278770397478533,1999-12-01
8.1,-40.1,-42.2,-37.2,14.25,30.7,20.3,-13.9,0.980899827313783,0.141616321935362,-9.73571428571429,31.2518094714225,0.11785378453960199,0.138886469456509,1999-12-02
-0.75,8.1,-40.1,-42.2,-37.2,14.25,30.7,20.3,1.32145221498745,-0.15523242971850199,-6.592857142857139,31.863464299144503,0.113928417784733,0.20273055041257002,1999-12-03
-10.4,-0.75,8.1,-40.1,-42.2,-37.2,14.25,30.7,0.829901494874137,0.0082222054838188,-9.6,29.830898410875896,0.00684633727631095,0.368781840767819,1999-12-04
26.5,-10.4,-0.75,8.1,-40.1,-42.2,-37.2,14.25,0.6783997164497491,-0.0209362308516789,-15.4714285714286,24.0642517915208,-0.14439466935276998,0.740814809577135,1999-12-05
25.65,26.5,-10.4,-0.75,8.1,-40.1,-42.2,-37.2,1.1013762652606,0.21611389882035398,-13.7214285714286,26.867977487814603,-0.11400813036392801,0.425729974430625,1999-12-06
-31.65,25.65,26.5,-10.4,-0.75,8.1,-40.1,-42.2,1.04369981473131,-0.290958621231712,-4.742857142857139,28.1836008548031,-0.147938386892695,0.35336289285997297,1999-12-07
-40.6,-31.65,25.65,26.5,-10.4,-0.75,8.1,-40.1,0.9523399270020659,-0.21940542071516397,-3.23571428571429,26.0478680235337,-0.54643533553933,0.705063686599035,1999-12-08
-49.0,-40.6,-31.65,25.65,26.5,-10.4,-0.75,8.1,0.780034592248828,-0.228358525562849,-3.3071428571428596,26.166222319551398,-0.258243868996465,0.5625911035595811,1999-12-09
-16.2,-49.0,-40.6,-31.65,25.65,26.5,-10.4,-0.75,0.910711741427006,0.134031213691692,-11.464285714285701,30.5504189044618,-0.0277417066096467,0.25814665816015303,1999-12-10
-0.173947346566449,-16.2,-49.0,-40.6,-31.65,25.65,26.5,-10.4,0.9006644752292359,0.36725772081001795,-13.6714285714286,30.2034746503177,0.0529750458086094,0.22155602626415302,1999-12-11
-18.65,-0.173947346566449,-16.2,-49.0,-40.6,-31.65,25.65,26.5,0.9514872164948979,0.21255808157278103,-12.2105639066524,30.6323362947564,0.106409993905421,0.25452079682172,1999-12-12
-4.65,-18.65,-0.173947346566449,-16.2,-49.0,-40.6,-31.65,25.65,0.747355020187649,0.576020151332473,-18.6605639066523,25.4354779801743,-0.143100430063564,0.8135283682848721,1999-12-13
24.25,-4.65,-18.65,-0.173947346566449,-16.2,-49.0,-40.6,-31.65,0.8592788611674429,-0.157868712119814,-22.9891353352238,18.181929460551103,0.033849009115292004,0.305965032212348,1999-12-14
-10.05,24.25,-4.65,-18.65,-0.173947346566449,-16.2,-49.0,-40.6,1.2099074599035,0.103023351454562,-15.0034210495095,24.8113524263838,-0.130679022856198,0.386992526626699,1999-12-15
-7.6,-10.05,24.25,-4.65,-18.65,-0.173947346566449,-16.2,-49.0,1.09391458516705,-0.222013847382523,-10.6391353352238,22.0969147654559,-0.432711006999719,0.8193960438187892,1999-12-16
-18.5,-7.6,-10.05,24.25,-4.65,-18.65,-0.173947346566449,-16.2,0.5396644603164771,1.24009515064004,-4.72484962093806,14.2739321264092,-0.6369225003665849,0.583322002473744,1999-12-17
-21.1,-18.5,-7.6,-10.05,24.25,-4.65,-18.65,-0.173947346566449,0.5791113627147559,1.16690417926739,-5.05342104950949,14.6047412823941,-0.5509197073087769,0.741663223920865,1999-12-18
-8.4,-21.1,-18.5,-7.6,-10.05,24.25,-4.65,-18.65,0.643967730906702,1.3951900981922,-8.04285714285714,15.550547379739498,-0.35344687817203096,0.7988077393156929,1999-12-19
13.45,-8.4,-21.1,-18.5,-7.6,-10.05,24.25,-4.65,0.649883197108536,1.34629461701188,-6.578571428571429,14.8521843831936,-0.233059401453486,0.737410345103858,1999-12-20
-20.4,13.45,-8.4,-21.1,-18.5,-7.6,-10.05,24.25,0.94260725453255,0.7501127694120079,-3.99285714285714,16.7040271733952,-0.16977252241060503,0.8128560610371909,1999-12-21
-37.3,-20.4,13.45,-8.4,-21.1,-18.5,-7.6,-10.05,0.9326266585274542,1.12770514660428,-10.371428571428599,11.978308768452301,-0.575002925251309,0.6502958216833961,1999-12-22
-16.1,-37.3,-20.4,13.45,-8.4,-21.1,-18.5,-7.6,0.7249217926849051,0.415228186918686,-14.2642857142857,15.7047952943709,-0.53202727536136,0.8658934350016371,1999-12-23
-9.4,-16.1,-37.3,-20.4,13.45,-8.4,-21.1,-18.5,0.6889732985031091,0.6786389475094201,-15.478571428571401,15.429837359881,-0.34883370400205393,0.7661913511174491,1999-12-24
-5.67828919861459,-9.4,-16.1,-37.3,-20.4,13.45,-8.4,-21.1,0.6188357089592261,0.40732028329042097,-14.1785714285714,15.5159556893019,-0.32629979181951596,0.8162548452553392,1999-12-25
8.233833760912301,-5.67828919861459,-9.4,-16.1,-37.3,-20.4,13.45,-8.4,0.630929637532669,-0.00781742889243028,-11.9754698855164,15.4641645715222,-0.17581466560514003,0.712142638403062,1999-12-26
3.72947168545815,8.233833760912301,-5.67828919861459,-9.4,-16.1,-37.3,-20.4,13.45,0.7998146898937559,-0.168036736047677,-9.599207919671759,17.2769014285443,-0.057997677010117994,0.6579231921471489,1999-12-27
-12.5,3.72947168545815,8.233833760912301,-5.67828919861459,-9.4,-16.1,-37.3,-20.4,1.07371724387949,-0.4304327310840879,-10.987854821749199,15.404746403794,0.119493646575916,0.153861169455128,1999-12-28
-53.6,-12.5,3.72947168545815,8.233833760912301,-5.67828919861459,-9.4,-16.1,-37.3,1.51612848109227,-0.678462594425287,-9.85928339317774,14.880746298988399,-0.193785481061712,0.36392183509172105,1999-12-29
-19.1,-53.6,-12.5,3.72947168545815,8.233833760912301,-5.67828919861459,-9.4,-16.1,1.75025026169473,-1.26977175371323,-12.187854821749198,20.211058481212,-0.34110122847098306,0.6094842817118771,1999-12-30
8.15,-19.1,-53.6,-12.5,3.72947168545815,8.233833760912301,-5.67828919861459,-9.4,0.9615922850719741,-1.18341000002851,-12.616426250320599,20.339241490157303,-0.114278068993008,0.41138793358424797,1999-12-31
21.4,8.15,-19.1,-53.6,-12.5,3.72947168545815,8.233833760912301,-5.67828919861459,0.7576167075070308,-1.17695264466095,-10.109283393177698,21.8289073272615,-0.12074541206864901,0.558106370747908,2000-01-01
24.25,21.4,8.15,-19.1,-53.6,-12.5,3.72947168545815,8.233833760912301,0.797647718131164,-0.9355368453068492,-6.24095636480422,24.9247558430811,-0.0162131575959992,0.394325813636094,2000-01-02
4.0,24.25,21.4,8.15,-19.1,-53.6,-12.5,3.72947168545815,0.8575755065285079,-0.772311062843691,-3.95293261636312,27.113939296869898,0.0624894694574018,0.242337308753776,2000-01-03
-27.1,4.0,24.25,21.4,8.15,-19.1,-53.6,-12.5,0.912428774791801,-0.7753733605059872,-3.91428571428572,27.126904146463698,0.0879551436984987,0.179667508423695,2000-01-04
-26.2,-27.1,4.0,24.25,21.4,8.15,-19.1,-53.6,1.3172139114782901,-0.52823830826735,-6.0,28.427173033326202,-0.0628820780006954,0.340651013996917,2000-01-05
4.9,-26.2,-27.1,4.0,24.25,21.4,8.15,-19.1,0.9160937268103629,-0.0355719049152081,-2.0857142857142903,21.9227947253864,0.0445146823653924,0.234409699395058,2000-01-06
3.45,4.9,-26.2,-27.1,4.0,24.25,21.4,8.15,1.1347390065596101,-0.478523462354627,1.34285714285714,20.6586630047265,0.0770217005750126,0.190609048799923,2000-01-07
-21.5,3.45,4.9,-26.2,-27.1,4.0,24.25,21.4,0.8541054865674821,-0.39155495947415203,0.671428571428571,20.476121400769397,0.0291129193974725,0.23917027918728,2000-01-08
-12.15,-21.5,3.45,4.9,-26.2,-27.1,4.0,24.25,0.826144425259842,0.13515970832576898,-5.457142857142861,19.6409951498439,-0.339475032146454,0.766560963381247,2000-01-09
10.7,-12.15,-21.5,3.45,4.9,-26.2,-27.1,4.0,0.594378345804505,0.0139123648805806,-10.657142857142901,14.649301137239402,-0.512210991295152,0.7664581036069229,2000-01-10
1.4,10.7,-12.15,-21.5,3.45,4.9,-26.2,-27.1,0.787820629230534,0.109463537224043,-9.7,15.929506165185002,-0.49247899218871993,0.914269317538167,2000-01-11
8.4,1.4,10.7,-12.15,-21.5,3.45,4.9,-26.2,0.651163735241048,-0.3918428168877271,-5.628571428571429,14.2998210112008,-0.6793746275511071,0.7409475549474399,2000-01-12
0.4,8.4,1.4,10.7,-12.15,-21.5,3.45,4.9,0.6477008906307601,-0.8908409927006851,-0.6857142857142859,11.7580013283761,-0.262355660318442,0.7794237655910409,2000-01-13
-7.0,0.4,8.4,1.4,10.7,-12.15,-21.5,3.45,0.624283005042537,-0.7859723662811581,-1.32857142857143,11.5223643820347,-0.29080273197602396,0.821551336860043,2000-01-14
10.35,-7.0,0.4,8.4,1.4,10.7,-12.15,-21.5,0.8595605668111721,-0.405797929136257,-2.8214285714285694,11.4769282019354,-0.22242238530475603,0.5574224082204909,2000-01-15
20.1,10.35,-7.0,0.4,8.4,1.4,10.7,-12.15,0.637465417811339,-0.436428669510876,1.7285714285714298,8.850605306176199,-0.935541863468688,0.255091497810291,2000-01-16
0.1,20.1,10.35,-7.0,0.4,8.4,1.4,10.7,0.7482554635524219,0.0166368215713137,6.33571428571429,8.815833969139199,-0.487145517509246,0.8341889017390269,2000-01-17
-35.2,0.1,20.1,10.35,-7.0,0.4,8.4,1.4,0.796574822500972,0.49257753392635295,4.82142857142857,8.85154681128564,-0.43516599504027204,0.871137659210293,2000-01-18
-17.9,-35.2,0.1,20.1,10.35,-7.0,0.4,8.4,1.17584619450026,-1.0431894672336501,-0.4071428571428571,17.6481450529375,-0.39769203868411207,0.8382081174799749,2000-01-19
6.4,-17.9,-35.2,0.1,20.1,10.35,-7.0,0.4,0.850108600501419,-0.44402585583571097,-4.16428571428571,18.2499478146677,-0.0950627175743531,0.35714797733483,2000-01-20
8.55,6.4,-17.9,-35.2,0.1,20.1,10.35,-7.0,0.7742362791724609,-0.535951028369043,-3.3071428571428596,18.6368458653691,-0.138880905236668,0.473907912303173,2000-01-21
10.55,8.55,6.4,-17.9,-35.2,0.1,20.1,10.35,0.7430652294422491,-0.837377779783512,-1.08571428571429,19.0455750391378,-0.0570706234797195,0.363948192465595,2000-01-22
-11.0,10.55,8.55,6.4,-17.9,-35.2,0.1,20.1,0.7605311640572131,-0.837506982594127,-1.05714285714286,19.065729039549602,-0.0983835373810832,0.453743021676424,2000-01-23
14.05,-11.0,10.55,8.55,6.4,-17.9,-35.2,0.1,0.729426080878922,-0.7400060553471279,-5.5,16.8031495063674,-0.179894715743207,0.5752084552276059,2000-01-24
17.1,14.05,-11.0,10.55,8.55,6.4,-17.9,-35.2,1.0390039718375,-0.710278367048229,-3.50714285714286,18.335380838046202,-0.29013048548491804,0.631538165829947,2000-01-25
14.65,17.1,14.05,-11.0,10.55,8.55,6.4,-17.9,0.685023844422978,-0.7903504078498441,3.96428571428571,13.2071859949333,-0.623584996897057,0.7445721030855771,2000-01-26
-16.5,14.65,17.1,14.05,-11.0,10.55,8.55,6.4,0.570882891911885,-1.4165928881987602,8.61428571428572,9.41061963447476,-0.514116610439847,0.814100575283857,2000-01-27
-31.4,-16.5,14.65,17.1,14.05,-11.0,10.55,8.55,0.80850499582114,-0.8561064838548741,5.34285714285714,13.430482386826501,-0.54481384994429,0.621095080624221,2000-01-28
-47.0,-31.4,-16.5,14.65,17.1,14.05,-11.0,10.55,0.8702855913784051,-0.573901943126223,-0.36428571428571394,19.122493611053,-0.203394782331708,0.544077211788025,2000-01-29
