target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,trend,skew,mean,stddev,hurst,serialcorr,date
42998363604,45641548343,55475825052,71610751830,86441097495,93440478269,94351817197,90647459122,90410764791,89979732872,2.28402165900215,-1.02169631122585,79777719441.2222,18032364970.9467,0.20539916154413604,0.0576219205864321,2005-06-21 04:00:00
41066697564,42998363604,45641548343,55475825052,71610751830,86441097495,93440478269,94351817197,90647459122,90410764791,2.76251117638709,-0.530445157871252,74557567300.3333,21227103941.5307,0.18551048842182397,0.0270012580217855,2005-06-21 05:00:00
39156302500,41066697564,42998363604,45641548343,55475825052,71610751830,86441097495,93440478269,94351817197,90647459122,3.1237175351386703,-0.100985700107248,69074893164.0,22925140615.1833,0.17031310150197,0.0202454654993409,2005-06-21 06:00:00
35711969028,39156302500,41066697564,42998363604,45641548343,55475825052,71610751830,86441097495,93440478269,94351817197,3.7462402410763698,0.31663038093213397,63353653539.3333,23290689656.8388,0.10878067147412,0.024841113878634,2005-06-21 07:00:00
26518128134,35711969028,39156302500,41066697564,42998363604,45641548343,55475825052,71610751830,86441097495,93440478269,3.5856704781014197,0.7189020382900619,56838114853.8889,21681663251.3292,0.0335112710822954,0.0426126739129713,2005-06-21 08:00:00
22129294260,26518128134,35711969028,39156302500,41066697564,42998363604,45641548343,55475825052,71610751830,86441097495,3.0083165854762,0.90000319493478,49402298172.2222,18850405931.851,-0.0438735171628016,0.101656324273642,2005-06-21 09:00:00
19814404111,22129294260,26518128134,35711969028,39156302500,41066697564,42998363604,45641548343,55475825052,71610751830,2.7245262505268597,0.623402500241505,42256542257.2222,14811693307.6404,-0.0710233058321836,0.133338752936585,2005-06-21 10:00:00
17621019256,19814404111,22129294260,26518128134,35711969028,39156302500,41066697564,42998363604,45641548343,55475825052,3.48469423491458,-0.051686789493362,36501392510.6667,11720571000.3867,0.00930157503267088,0.0700258831553752,2005-06-21 11:00:00
16789547703,17621019256,19814404111,22129294260,26518128134,35711969028,39156302500,41066697564,42998363604,45641548343,4.18518286210945,-0.17871807794085898,32295302977.7778,10817768821.1495,0.10689970894480001,0.0319548837683014,2005-06-21 12:00:00
17412988896,16789547703,17621019256,19814404111,22129294260,26518128134,35711969028,39156302500,41066697564,42998363604,4.061075735365851,0.13180397072244598,29089525128.8889,10641933887.2653,0.10478486584594099,0.0272752167218834,2005-06-21 13:00:00
22107956308,17412988896,16789547703,17621019256,19814404111,22129294260,26518128134,35711969028,39156302500,41066697564,3.5586855350079305,0.519101374393076,26246705716.8889,9849855111.088242,0.064891919235971,0.0298234986693666,2005-06-21 14:00:00
35413766557,22107956308,17412988896,16789547703,17621019256,19814404111,22129294260,26518128134,35711969028,39156302500,2.5967417735963703,0.9422645473479999,24140178910.6667,8167903321.2982,-0.0579265026371792,0.0528590716074205,2005-06-21 15:00:00
54202014860,35413766557,22107956308,17412988896,16789547703,17621019256,19814404111,22129294260,26518128134,35711969028,1.7147456279556799,0.817369219477104,23724341583.6667,7363513783.81341,-0.26472023206635104,0.345021954259084,2005-06-21 16:00:00
73644478378,54202014860,35413766557,22107956308,17412988896,16789547703,17621019256,19814404111,22129294260,26518128134,2.01432152926796,1.6035049144706002,25778791120.5556,12149944302.6165,-0.22603738605130103,0.217500759425345,2005-06-21 17:00:00
86914692017,73644478378,54202014860,35413766557,22107956308,17412988896,16789547703,17621019256,19814404111,22129294260,2.4100927317932097,1.30088503575269,31015052258.7778,20077290322.3162,-0.115935675040953,0.0929358056512106,2005-06-21 18:00:00
95130616325,86914692017,73644478378,54202014860,35413766557,22107956308,17412988896,16789547703,17621019256,19814404111,2.8877185494707596,0.8553830275141221,38213429787.3333,26935673306.9415,-0.00269258614347102,0.0442024928214204,2005-06-21 19:00:00
94752210602,95130616325,86914692017,73644478378,54202014860,35413766557,22107956308,17412988896,16789547703,17621019256,3.79132863239388,0.449396020105065,46581897811.1111,31770671687.7502,0.0754109299306157,0.0286590004796358,2005-06-21 20:00:00
96749758842,94752210602,95130616325,86914692017,73644478378,54202014860,35413766557,22107956308,17412988896,16789547703,4.737012273359269,0.0371396769708483,55152030182.8889,33345964268.1587,0.152233527773224,0.0220554007454916,2005-06-21 21:00:00
94146117788,96749758842,94752210602,95130616325,86914692017,73644478378,54202014860,35413766557,22107956308,17412988896,4.45310632203866,-0.35782272079376004,64036498087.2222,32488293472.1794,0.17489026815575198,0.0267936854067186,2005-06-21 22:00:00
87724228491,94146117788,96749758842,94752210602,95130616325,86914692017,73644478378,54202014860,35413766557,22107956308,3.6869309351345496,-0.776298305482623,72562401297.4444,28553747698.74,0.21142782800746,0.0413423527154082,2005-06-21 23:00:00
78084068779,87724228491,94146117788,96749758842,94752210602,95130616325,86914692017,73644478378,54202014860,35413766557,2.38222774765577,-1.17837700043899,79853098206.6667,21588115054.9367,0.259973381839755,0.0771505304710495,2005-06-22 00:00:00
64873233107,78084068779,87724228491,94146117788,96749758842,94752210602,95130616325,86914692017,73644478378,54202014860,1.50712324460671,-1.21082157929664,84594242898.0,13938897390.8939,0.294906850922015,0.184238923158659,2005-06-22 01:00:00
52512036299,64873233107,78084068779,87724228491,94146117788,96749758842,94752210602,95130616325,86914692017,73644478378,1.39896810078764,-0.7442592430963442,85779933814.3333,11218961735.1172,0.286979345737912,0.196885981252846,2005-06-22 02:00:00
46710108518,52512036299,64873233107,78084068779,87724228491,94146117788,96749758842,94752210602,95130616325,86914692017,2.12716967478692,-1.04888040190394,83431884694.4444,15478955608.0626,0.241633107223458,0.0687839072313952,2005-06-22 03:00:00
44723129914,46710108518,52512036299,64873233107,78084068779,87724228491,94146117788,96749758842,94752210602,95130616325,3.29024567456445,-0.649822175168563,78964708750.1111,19600836985.2512,0.177532277295478,0.034196823839252,2005-06-22 04:00:00
43482618734,44723129914,46710108518,52512036299,64873233107,78084068779,87724228491,94146117788,96749758842,94752210602,3.96967995722462,-0.232928223763568,73363876926.6667,21512693298.4295,0.154665410040762,0.0228610965374455,2005-06-22 05:00:00
41713417601,43482618734,44723129914,46710108518,52512036299,64873233107,78084068779,87724228491,94146117788,96749758842,4.91892210480538,0.168946239030393,67667255608.0,21925251159.7734,0.0994604966325539,0.0248290422478629,2005-06-22 06:00:00
31604482629,41713417601,43482618734,44723129914,46710108518,52512036299,64873233107,78084068779,87724228491,94146117788,4.32229411351942,0.538894086753733,61552106581.2222,20423599681.8442,0.0521465355455035,0.0340827680818234,2005-06-22 07:00:00
26801566292,31604482629,41713417601,43482618734,44723129914,46710108518,52512036299,64873233107,78084068779,87724228491,3.5805450732833304,0.6959950080583199,54603036008.0,18496188016.268997,0.0179908279839118,0.0719625933810857,2005-06-22 08:00:00
21981436497,26801566292,31604482629,41713417601,43482618734,44723129914,46710108518,52512036299,64873233107,78084068779,3.03223093703133,0.6306984321688659,47833851319.2222,15812903527.5865,-0.0315707288851854,0.107170083476857,2005-06-22 09:00:00
20051463097,21981436497,26801566292,31604482629,41713417601,43482618734,44723129914,46710108518,52512036299,64873233107,3.0488865240969996,0.130277549287696,41600225510.1111,13247321535.9102,-0.0171374010292721,0.100385117447026,2005-06-22 10:00:00
18936099883,20051463097,21981436497,26801566292,31604482629,41713417601,43482618734,44723129914,46710108518,52512036299,3.79006044726049,-0.223415992917014,36620028842.3333,11744292615.4073,0.0711080204716634,0.0434770823268119,2005-06-22 11:00:00
18913543746,18936099883,20051463097,21981436497,26801566292,31604482629,41713417601,43482618734,44723129914,46710108518,3.6236207268963505,-0.0165990071708407,32889369240.5556,11392609035.8368,0.11543435140517401,0.0271985035928045,2005-06-22 12:00:00
20086557461,18913543746,18936099883,20051463097,21981436497,26801566292,31604482629,41713417601,43482618734,44723129914,3.37137858274338,0.362431882367919,29800862043.6667,10936140194.7826,0.0954556659508376,0.0266115429139484,2005-06-22 13:00:00
27699202389,20086557461,18913543746,18936099883,20051463097,21981436497,26801566292,31604482629,41713417601,43482618734,2.8482712463613,0.8245392451653231,27063465104.4444,9753504857.1307,0.0129403349907561,0.0392688514194375,2005-06-22 14:00:00
45389140948,27699202389,20086557461,18913543746,18936099883,20051463097,21981436497,26801566292,31604482629,41713417601,1.9887670824712802,1.15038972075905,25309752177.2222,7617273385.93548,-0.174333702688468,0.154332541353498,2005-06-22 15:00:00
69957720593,45389140948,27699202389,20086557461,18913543746,18936099883,20051463097,21981436497,26801566292,31604482629,2.03180993548747,1.3961656631931298,25718165882.4444,8637007793.28352,-0.264968047284448,0.38114506971742695,2005-06-22 16:00:00
79888649565,69957720593,45389140948,27699202389,20086557461,18913543746,18936099883,20051463097,21981436497,26801566292,2.24327303925334,1.6358264153112598,29979636767.3333,17160388610.8116,-0.21949705974660602,0.181346499693187,2005-06-22 17:00:00
86677746703,79888649565,69957720593,45389140948,27699202389,20086557461,18913543746,18936099883,20051463097,21981436497,2.28104908298135,1.0334705669717499,35878201575.4444,23778938484.3097,-0.0208456393065588,0.0529017427433593,2005-06-22 18:00:00
87027215661,86677746703,79888649565,69957720593,45389140948,27699202389,20086557461,18913543746,18936099883,20051463097,2.9271039692178196,0.5578433744924921,43066680487.2222,28385535417.4007,0.0776475861510243,0.0297736264210204,2005-06-22 19:00:00
84881166263,87027215661,86677746703,79888649565,69957720593,45389140948,27699202389,20086557461,18913543746,18936099883,3.44304401288492,0.121732487883165,50508430772.1111,30311550114.9769,0.14713985471728,0.0216922043973342,2005-06-22 20:00:00
87910755706,84881166263,87027215661,86677746703,79888649565,69957720593,45389140948,27699202389,20086557461,18913543746,3.39844038707311,-0.308511412555661,57835660369.8889,29689642108.2551,0.19333991980002102,0.0224422860233471,2005-06-22 21:00:00
87255108244,87910755706,84881166263,87027215661,86677746703,79888649565,69957720593,45389140948,27699202389,20086557461,2.90852376065562,-0.7573278012075709,65502017254.3333,27185524029.8163,0.187768741628705,0.0392223227237264,2005-06-22 22:00:00
84070445882,87255108244,87910755706,84881166263,87027215661,86677746703,79888649565,69957720593,45389140948,27699202389,2.26796805847473,-1.27114524306744,72965189563.5556,21856818859.6726,0.209267599255856,0.0903644312936376,2005-06-22 23:00:00
72188104075,84070445882,87255108244,87910755706,84881166263,87027215661,86677746703,79888649565,69957720593,45389140948,1.50301562741075,-1.84092881735556,79228661062.7778,13887952023.8474,0.23222717508910498,0.26582041712891397,2005-06-23 00:00:00
56562363509,72188104075,84070445882,87255108244,87910755706,84881166263,87027215661,86677746703,79888649565,69957720593,1.39972958245625,-0.9848046372516771,82206323632.4444,6779193748.37503,0.23811218144387397,0.47639553467492995,2005-06-23 01:00:00
44581805266,56562363509,72188104075,84070445882,87255108244,87910755706,84881166263,87027215661,86677746703,79888649565,1.77637637593256,-1.6180890417851101,80717950623.1111,10339891618.6581,0.23917416890608703,0.239630372158177,2005-06-23 02:00:00
43993848467,44581805266,56562363509,72188104075,84070445882,87255108244,87910755706,84881166263,87027215661,86677746703,2.32608715073483,-1.19906996545694,76794967923.2222,15897845731.173,0.198677702619903,0.0806033172483646,2005-06-23 03:00:00
41782121431,43993848467,44581805266,56562363509,72188104075,84070445882,87255108244,87910755706,84881166263,87027215661,2.66307728702113,-0.645260887399301,72052312563.6667,18700738934.5082,0.16311701034044598,0.0307054649109267,2005-06-23 04:00:00
38593471070,41782121431,43993848467,44581805266,56562363509,72188104075,84070445882,87255108244,87910755706,84881166263,2.80867673442585,-0.20251733074412198,67025079871.4444,20193811629.8377,0.166609637759437,0.0211249039345988,2005-06-23 05:00:00
33344338129,38593471070,41782121431,43993848467,44581805266,56562363509,72188104075,84070445882,87255108244,87910755706,3.30874362158248,0.20430369408429,61882002627.7778,20957622691.8088,0.12340427143615,0.0249362271092928,2005-06-23 06:00:00
29331874861,33344338129,38593471070,41782121431,43993848467,44581805266,56562363509,72188104075,84070445882,87255108244,3.3939590407714504,0.559887221559496,55819067341.4444,20371073980.0308,0.0707211459479887,0.0391783310637301,2005-06-23 07:00:00
24279898678,29331874861,33344338129,38593471070,41782121431,43993848467,44581805266,56562363509,72188104075,84070445882,3.12549093565064,0.870479923600569,49383152521.1111,18235963583.3179,-0.0291399440167484,0.0778303549320467,2005-06-23 08:00:00
20524184580,24279898678,29331874861,33344338129,38593471070,41782121431,43993848467,44581805266,56562363509,72188104075,2.62205336023227,0.8023879269831659,42739758387.3333,14535111819.1161,-0.0811165488556066,0.131352043897338,2005-06-23 09:00:00
19410638608,20524184580,24279898678,29331874861,33344338129,38593471070,41782121431,43993848467,44581805266,56562363509,3.10708730134282,0.124283762487782,36999322887.8889,11291086435.1758,-0.00724184112416297,0.0926265910563268,2005-06-23 10:00:00
19077601022,19410638608,20524184580,24279898678,29331874861,33344338129,38593471070,41782121431,43993848467,44581805266,6.096731098613981,-0.150803600339423,32871353454.4444,9957391316.60618,0.127698718156328,0.0271709912976047,2005-06-23 11:00:00
19701841930,19077601022,19410638608,20524184580,24279898678,29331874861,33344338129,38593471070,41782121431,43993848467,6.620035979856629,0.19948345212405,30037552982.8889,9836515091.60954,0.0787929664061589,0.0280497809349263,2005-06-23 12:00:00
22623183249,19701841930,19077601022,19410638608,20524184580,24279898678,29331874861,33344338129,38593471070,41782121431,4.6901261636494205,0.545576132006963,27338441145.4444,8807228069.2437,0.0301672314979454,0.0336161021579695,2005-06-23 13:00:00
33552904831,22623183249,19701841930,19077601022,19410638608,20524184580,24279898678,29331874861,33344338129,38593471070,2.94411437929105,0.881361002364648,25209670236.3333,7012193814.14199,-0.0403350910620543,0.0530284266873856,2005-06-23 14:00:00
55456589484,33552904831,22623183249,19701841930,19077601022,19410638608,20524184580,24279898678,29331874861,33344338129,2.06178109096769,0.604455653014194,24649607320.8889,5926922696.6847,-0.169839913000982,0.23662019268394696,2005-06-23 15:00:00
73746260242,55456589484,33552904831,22623183249,19701841930,19077601022,19410638608,20524184580,24279898678,29331874861,2.22403529375282,1.75005664551682,27106524138.1111,11726951570.9103,-0.278464885614151,0.311354108277993,2005-06-23 16:00:00
80605959026,73746260242,55456589484,33552904831,22623183249,19701841930,19077601022,19410638608,20524184580,24279898678,2.1727610157980703,1.3611637754275399,32041455847.1111,19529791295.6715,-0.13052654917603201,0.100102904489754,2005-06-23 17:00:00
84981800996,80605959026,73746260242,55456589484,33552904831,22623183249,19701841930,19077601022,19410638608,20524184580,2.63601477056163,0.8106723566246751,38299906996.8889,24992642133.7246,0.0331549004800063,0.0384151244741466,2005-06-23 18:00:00
82944445590,84981800996,80605959026,73746260242,55456589484,33552904831,22623183249,19701841930,19077601022,19410638608,3.2481760150118397,0.36347703039746293,45461864376.4444,28281260370.0274,0.109224482951598,0.0252052288199726,2005-06-23 19:00:00
82451913391,82944445590,84981800996,80605959026,73746260242,55456589484,33552904831,22623183249,19701841930,19077601022,3.59061299666187,-0.067113906389552,52521176263.3333,28888600858.4771,0.17355649161777698,0.0207136566585429,2005-06-23 20:00:00
82285249864,82451913391,82944445590,84981800996,80605959026,73746260242,55456589484,33552904831,22623183249,19701841930,3.1954612152959596,-0.502766992833519,59562766526.5556,27403308275.7585,0.198547557404751,0.026448678758797004,2005-06-23 21:00:00
76092595741,82285249864,82451913391,82944445590,84981800996,80605959026,73746260242,55456589484,33552904831,22623183249,2.6164256296186297,-0.992542072408749,66516478519.2222,23716453625.8206,0.214368842928643,0.0523720358604783,2005-06-23 22:00:00
66585802405,76092595741,82285249864,82451913391,82944445590,84981800996,80605959026,73746260242,55456589484,33552904831,1.79617448270984,-1.5338855514403602,72457524351.6667,17128841911.3898,0.266621730027853,0.15149688611396,2005-06-23 23:00:00
55579238848,66585802405,76092595741,82285249864,82451913391,82944445590,84981800996,80605959026,73746260242,55456589484,1.2098857528113798,-1.19472720382096,76127846304.3333,9662065845.66769,0.287149550340435,0.37525389568565704,2005-06-24 00:00:00
43930782316,55579238848,66585802405,76092595741,82285249864,82451913391,82944445590,84981800996,80605959026,73746260242,1.70211058633629,-1.1882608374855301,76141474011.4444,9629296895.93712,0.24306343976447797,0.137455457770055,2005-06-24 01:00:00
40643599482,43930782316,55579238848,66585802405,76092595741,82285249864,82451913391,82944445590,84981800996,80605959026,2.61303425377967,-1.06954731173312,72828643130.7778,14468953159.1931,0.21338471844198603,0.0670297233198838,2005-06-24 02:00:00
37923558744,40643599482,43930782316,55579238848,66585802405,76092595741,82285249864,82451913391,82944445590,84981800996,3.5251629541728198,-0.5982091484924399,68388380959.2222,17581068948.4233,0.154222410172896,0.0337622250922583,2005-06-24 03:00:00
37171815459,37923558744,40643599482,43930782316,55579238848,66585802405,76092595741,82285249864,82451913391,82944445590,3.9134378348238,-0.21179468559311498,63159687375.6667,18971895522.4743,0.14706174584249898,0.0242053376025371,2005-06-24 04:00:00
32279222458,37171815459,37923558744,40643599482,43930782316,55579238848,66585802405,76092595741,82285249864,82451913391,4.27019710560674,0.183300801053131,58073839583.3333,19139627598.8518,0.111503567740661,0.0234984201489117,2005-06-24 05:00:00
27907221791,32279222458,37171815459,37923558744,40643599482,43930782316,55579238848,66585802405,76092595741,82285249864,4.23952486228221,0.530768290232536,52499096146.3333,18445780911.7592,0.0519010797680121,0.0403863116901764,2005-06-24 06:00:00
24107041314,27907221791,32279222458,37171815459,37923558744,40643599482,43930782316,55579238848,66585802405,76092595741,3.6993875891205197,0.7446673478789909,46457093027.1111,16244105790.0196,0.00181587058097524,0.0656546342529014,2005-06-24 07:00:00
20840673538,24107041314,27907221791,32279222458,37171815459,37923558744,40643599482,43930782316,55579238848,66585802405,3.19917795148391,0.743580981129805,40680920313.0,13378864081.0956,-0.0406403783767373,0.0968384899117183,2005-06-24 08:00:00
19632573039,20840673538,24107041314,27907221791,32279222458,37171815459,37923558744,40643599482,43930782316,55579238848,3.13300296931979,0.37269927990930496,35598128216.6667,10735522397.8911,-0.0319534499271983,0.102258960266408,2005-06-24 09:00:00
18085537645,19632573039,20840673538,24107041314,27907221791,32279222458,37171815459,37923558744,40643599482,43930782316,6.6459969884727,-0.0747001575168394,31604054237.8889,8902893186.92917,0.0801916944787415,0.036400174361676,2005-06-24 10:00:00
17224930160,18085537645,19632573039,20840673538,24107041314,27907221791,32279222458,37171815459,37923558744,40643599482,5.52369332817366,0.11717850463787499,28732360385.5556,8592689424.081059,0.0898879231749561,0.0316549535785707,2005-06-24 11:00:00
16224642386,17224930160,18085537645,19632573039,20840673538,24107041314,27907221791,32279222458,37171815459,37923558744,4.88390149920363,0.39611389741886793,26130286016.4444,8064433540.95325,0.0784137025485519,0.0308509653924056,2005-06-24 12:00:00
18080887606,16224642386,17224930160,18085537645,19632573039,20840673538,24107041314,27907221791,32279222458,37171815459,4.48568545971073,0.737589509746318,23719295310.0,7305865067.8703,-0.0024768891795472602,0.0564078737535653,2005-06-24 13:00:00
19115317113,18080887606,16224642386,17224930160,18085537645,19632573039,20840673538,24107041314,27907221791,32279222458,3.7006325649185894,0.945115542741226,21598081104.1111,5446681453.31761,-0.0386433216804667,0.0623071362280604,2005-06-24 14:00:00
22772737360,19115317113,18080887606,16224642386,17224930160,18085537645,19632573039,20840673538,24107041314,27907221791,2.01455893091771,1.11445891403204,20135424954.6667,3710690302.0453205,-0.0504603780756741,0.0922346567240884,2005-06-24 15:00:00
27603867782,22772737360,19115317113,18080887606,16224642386,17224930160,18085537645,19632573039,20840673538,24107041314,1.5304887275965,0.548550793346574,19564926684.5556,2592758095.0079,-0.0748626673401534,0.23605818356410702,2005-06-24 16:00:00
31260092052,27603867782,22772737360,19115317113,18080887606,16224642386,17224930160,18085537645,19632573039,20840673538,1.77492401389429,1.22005988350267,19953462958.7778,3471568108.35395,-0.0777177617888385,0.177447590269507,2005-06-24 17:00:00
33513163038,31260092052,27603867782,22772737360,19115317113,18080887606,16224642386,17224930160,18085537645,19632573039,2.0902468641712497,1.05559227189483,21111176127.0,5140577568.09073,-0.0429965409799911,0.0662232092684721,2005-06-24 18:00:00
35307910200,33513163038,31260092052,27603867782,22772737360,19115317113,18080887606,16224642386,17224930160,18085537645,2.8499065890598,0.655043327052593,22653463904.6667,6534709727.820479,0.0251755200418288,0.0339320680253884,2005-06-24 19:00:00
35306567451,35307910200,33513163038,31260092052,27603867782,22772737360,19115317113,18080887606,16224642386,17224930160,3.84057393130364,0.2740011444048,24567060855.2222,7482745409.77538,0.0713517171527619,0.0264748315954688,2005-06-24 20:00:00
34534541954,35306567451,35307910200,33513163038,31260092052,27603867782,22772737360,19115317113,18080887606,16224642386,5.712131207977571,-0.123563277140763,26576131665.3333,7689559968.187241,0.134008468182429,0.0264820043329035,2005-06-24 21:00:00
33251462515,34534541954,35306567451,35307910200,33513163038,31260092052,27603867782,22772737360,19115317113,18080887606,4.15077918059898,-0.494278618867209,28610564950.6667,6999708520.04866,0.17021226463161201,0.026993680935016005,2005-06-24 22:00:00
34320176507,33251462515,34534541954,35306567451,35307910200,33513163038,31260092052,27603867782,22772737360,19115317113,2.88224652937614,-0.9467067103796359,30296184385.0,5884931650.49905,0.21360876271433,0.0514530523804252,2005-06-24 23:00:00
32752584439,34320176507,33251462515,34534541954,35306567451,35307910200,33513163038,31260092052,27603867782,22772737360,1.8405200327850402,-1.3365926360159899,31985613206.5556,4221263972.5009704,0.18178983762058898,0.123472718206012,2005-06-25 00:00:00
31816562518,32752584439,34320176507,33251462515,34534541954,35306567451,35307910200,33513163038,31260092052,27603867782,1.3793216263538,-1.3430874517453402,33094485104.2222,2428923314.52421,0.17983668531558997,0.24444276068663298,2005-06-25 01:00:00
34328429859,31816562518,32752584439,34320176507,33251462515,34534541954,35306567451,35307910200,33513163038,31260092052,0.952292682082033,-0.268580039448518,33562562297.1111,1445323881.2408,0.161520770600675,0.366637331985188,2005-06-25 02:00:00
32865579762,34328429859,31816562518,32752584439,34320176507,33251462515,34534541954,35306567451,35307910200,33513163038,0.9284441778700658,-0.415385852485108,33903488720.1111,1169978388.32151,0.0937804156129897,0.46616668190931393,2005-06-25 03:00:00
31448682807,32865579762,34328429859,31816562518,32752584439,34320176507,33251462515,34534541954,35306567451,35307910200,0.8296095715154609,-0.259519572166707,33831535022.7778,1215992407.9372098,0.089629195675994,0.4952556078821839,2005-06-25 04:00:00
29371343347,31448682807,32865579762,34328429859,31816562518,32752584439,34320176507,33251462515,34534541954,35306567451,0.8463349507994209,-0.11685163900603998,33402731979.1111,1307313698.73906,0.0989474565499683,0.7647843664414258,2005-06-25 05:00:00
26098256769,29371343347,31448682807,32865579762,34328429859,31816562518,32752584439,34320176507,33251462515,34534541954,1.05034406827723,-0.779440478467262,32743262634.2222,1672795538.26615,0.119091659467734,0.5332187524874921,2005-06-25 06:00:00
22684355456,26098256769,29371343347,31448682807,32865579762,34328429859,31816562518,32752584439,34320176507,33251462515,1.55927516864374,-1.18804752266747,31805897613.6667,2632145085.62573,0.155267538668061,0.21095183594120498,2005-06-25 07:00:00
20643567540,22684355456,26098256769,29371343347,31448682807,32865579762,34328429859,31816562518,32752584439,34320176507,2.204211674343,-1.0272497958114202,30631774607.1111,3939087647.4395204,0.1389006914838,0.11335738714124,2005-06-25 08:00:00
19666781391,20643567540,22684355456,26098256769,29371343347,31448682807,32865579762,34328429859,31816562518,32752584439,2.4574656579348,-0.718354151307424,29112151388.5556,4867082946.39499,0.164586902961383,0.0461988714764955,2005-06-25 09:00:00
18160358306,19666781391,20643567540,22684355456,26098256769,29371343347,31448682807,32865579762,34328429859,31816562518,2.8062158488356603,-0.320223290928817,27658173272.1111,5550267578.963779,0.17051224099238801,0.0245231306768274,2005-06-25 10:00:00
17508706619,18160358306,19666781391,20643567540,22684355456,26098256769,29371343347,31448682807,32865579762,34328429859,6.53759886248559,0.0286080941838299,26140817248.5556,6109815114.5815,0.0982407648520356,0.0314421715011636,2005-06-25 11:00:00
17718034385,17508706619,18160358306,19666781391,20643567540,22684355456,26098256769,29371343347,31448682807,32865579762,6.30209184846122,0.300432673045557,24271959110.7778,5859622245.55561,0.0803926233279822,0.0317469641188474,2005-06-25 12:00:00
17899663966,17718034385,17508706619,18160358306,19666781391,20643567540,22684355456,26098256769,29371343347,31448682807,4.930141330466441,0.637026102295411,22588898513.3333,5223633308.42264,0.034560825774809,0.0393758267039652,2005-06-25 13:00:00
19391359768,17899663966,17718034385,17508706619,18160358306,19666781391,20643567540,22684355456,26098256769,29371343347,3.1298910723352003,0.991325699535645,21083451975.4444,4203965076.7240896,-0.00979934335802198,0.0653708142338456,2005-06-25 14:00:00
23036453257,19391359768,17899663966,17718034385,17508706619,18160358306,19666781391,20643567540,22684355456,26098256769,2.20573442995323,1.20603908017453,19974564911.1111,2839320712.981,-0.0317979537532697,0.10661273793641803,2005-06-25 15:00:00
28863073469,23036453257,19391359768,17899663966,17718034385,17508706619,18160358306,19666781391,20643567540,22684355456,1.7587619848653502,0.624316337578473,19634364520.8889,2101424172.2000399,-0.052786964193266,0.262724883553001,2005-06-25 16:00:00
32040997197,28863073469,23036453257,19391359768,17899663966,17718034385,17508706619,18160358306,19666781391,20643567540,2.08687418134538,1.5680674697185502,20320888744.5556,3656375475.9599204,-0.0957378408550135,0.21898691732079997,2005-06-25 17:00:00
34817157993,32040997197,28863073469,23036453257,19391359768,17899663966,17718034385,17508706619,18160358306,19666781391,2.0717518794113,1.11692340779743,21587269817.5556,5359290814.8276205,-0.0358183353744091,0.0635071180250628,2005-06-25 18:00:00
33390220982,34817157993,32040997197,28863073469,23036453257,19391359768,17899663966,17718034385,17508706619,18160358306,2.9424548938507997,0.69218894597781,23270644995.5556,6852133625.12216,0.0285035186047481,0.0363794274704283,2005-06-25 19:00:00
34061008560,33390220982,34817157993,32040997197,28863073469,23036453257,19391359768,17899663966,17718034385,17508706619,3.60831380316966,0.21910807898057502,24962851959.5556,7298395287.211441,0.126174570911684,0.0208773272025971,2005-06-25 20:00:00
36304257087,34061008560,33390220982,34817157993,32040997197,28863073469,23036453257,19391359768,17899663966,17718034385,3.0431940363876198,-0.19991973631224,26801996619.6667,7270683282.779109,0.140399507601571,0.0230329177730241,2005-06-25 21:00:00
35827042490,36304257087,34061008560,33390220982,34817157993,32040997197,28863073469,23036453257,19391359768,17899663966,3.0115449122433597,-0.5720749918599201,28867132475.4444,7002626224.94851,0.123063572467367,0.0410896966584993,2005-06-25 22:00:00
34750059478,35827042490,36304257087,34061008560,33390220982,34817157993,32040997197,28863073469,23036453257,19391359768,2.59564298175506,-0.9977447577732339,30859063422.5556,5965935322.659161,0.16795057771908997,0.0728529558792426,2005-06-25 23:00:00
34076320591,34750059478,35827042490,36304257087,34061008560,33390220982,34817157993,32040997197,28863073469,23036453257,1.71784389393159,-1.4221129400740702,32565585612.5556,4215458686.8354797,0.196669300426704,0.17654649225180802,2005-06-26 00:00:00
35134664505,34076320591,34750059478,35827042490,36304257087,34061008560,33390220982,34817157993,32040997197,28863073469,1.1755548113118701,-1.1688548783243302,33792237538.5556,2238766896.10313,0.167322672956996,0.283819679682549,2005-06-26 01:00:00
35590569103,35134664505,34076320591,34750059478,35827042490,36304257087,34061008560,33390220982,34817157993,32040997197,0.7761136626038221,-0.464308188152849,34489080987.0,1286067277.18548,0.11446867556609401,0.832412642780545,2005-06-26 02:00:00
37282051881,35590569103,35134664505,34076320591,34750059478,35827042490,36304257087,34061008560,33390220982,34817157993,0.710895542773076,-0.0540076978614089,34883477865.4444,938880588.710974,0.0760175954554733,0.535678605187294,2005-06-26 03:00:00
33453710572,37282051881,35590569103,35134664505,34076320591,34750059478,35827042490,36304257087,34061008560,33390220982,1.06887690890364,0.23551809871342302,35157354964.1111,1231140481.16557,0.0918479878257111,0.527989833465968,2005-06-26 04:00:00
29937238932,33453710572,37282051881,35590569103,35134664505,34076320591,34750059478,35827042490,36304257087,34061008560,0.9653749300254029,0.265598414322079,35164409363.0,1219879548.25791,0.148936413121077,0.4456398289543279,2005-06-26 05:00:00
