target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,trend,skew,mean,stddev,hurst,serialcorr,date
-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,61.7949,9.2976,0.1789,0.0994999999999999,0.0868,-0.3907,0.2371,0.9390996712710491,-0.0214248809746989,2.2774,36.7119642365231,-0.133201381391955,0.04524513328626,2016-03-22 01:00:00
-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,61.7949,9.2976,0.1789,0.0994999999999999,0.0868,-0.3907,0.9640563149199459,0.0882910977713413,0.163405882352941,37.8537493450198,-0.15304749814486499,0.0407852600740012,2016-03-22 02:00:00
0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,61.7949,9.2976,0.1789,0.0994999999999999,0.0868,0.9614497554494029,0.112577674701539,-0.138917647058824,37.878966586389296,-0.14665982935689,0.0375560258241622,2016-03-22 03:00:00
-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,61.7949,9.2976,0.1789,0.0994999999999999,0.940197379878654,0.112293659212104,-0.135441176470588,37.878991309185096,-0.14398109285137,0.0375824564843218,2016-03-22 04:00:00
0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,61.7949,9.2976,0.1789,0.939487271574315,0.11415814527342599,-0.158276470588235,37.878957836005895,-0.14554362360614098,0.0375842638699481,2016-03-22 05:00:00
-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,61.7949,9.2976,0.941350018867836,0.110864637792724,-0.11800000000000001,37.8797027724941,-0.1528259342931,0.0376401196005465,2016-03-22 06:00:00
0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,61.7949,1.00841443981701,0.158259819386955,-0.701117647058824,37.801920877354796,-0.17195300843526198,0.0483202877100209,2016-03-22 07:00:00
0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,23.0701,0.94434632121815,0.147833655102482,-4.30452941176471,34.222439842480604,-0.0840678968508505,0.0443165031568512,2016-03-22 08:00:00
0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,52.1597,0.9508652228799971,0.245852315212772,-5.642364705882349,33.522808809505804,-0.125253420780498,0.08534635239638999,2016-03-22 09:00:00
-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,40.8199,0.855726071793027,0.199938912737769,-8.70781176470588,30.116443054042,-0.21982665399815102,0.198855312080773,2016-03-22 10:00:00
-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,57.6336,0.7879393852613149,0.162383213552112,-11.143564705882401,27.4135936163735,-0.442317214561213,0.7266870762565508,2016-03-22 11:00:00
0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,-46.4995,1.01051834555791,-1.33014167412241,-14.546470588235302,21.237265938020503,-0.327037862339052,0.0492901151420666,2016-03-22 12:00:00
15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,-70.5508,1.00809368498197,-1.77058301280218,-11.785558823529401,19.8277535833002,-0.642893303379539,0.289545947057247,2016-03-22 13:00:00
57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,-7.1846,1.2647370165399598,-0.946508850352139,-6.70889411764706,14.0470085576285,-0.0427570388226037,0.0120705039485152,2016-03-22 14:00:00
74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,-27.0885,2.06058906101018,0.9937593353771541,-2.90977647058823,20.948604478626102,-0.247541771161087,0.0556850805255155,2016-03-22 15:00:00
-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,-33.4622,1.9499992032576998,1.29228079546184,3.05245294117647,27.1445206606029,-0.0993526494919531,0.0171885299326436,2016-03-22 16:00:00
74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,-21.486,1.85109262211265,1.48250761404572,3.89290588235294,26.1461152091107,-0.17681889799313602,0.10652137934091699,2016-03-22 17:00:00
40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,-35.7008,1.04101191137257,1.2156215336061498,9.54855882352941,30.3706760036523,-0.618823902833719,0.7279614847834571,2016-03-22 18:00:00
120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,-5.5302,0.7748326657038109,1.26245982178071,14.013105882352901,28.8433182596392,-0.545276988757435,0.48216403902578997,2016-03-22 19:00:00
-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,0.1459,0.9876468139558291,1.3372956062413401,21.408741176470603,38.1395064368966,-0.5815183430451,0.427765412865318,2016-03-22 20:00:00
-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,-0.2887,1.07071391489517,0.22585083705196302,16.1464058823529,46.5097818965063,-0.6677429055438139,0.423086367280755,2016-03-22 21:00:00
-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.8636,0.6576522038145171,0.24885241974147604,15.639564705882401,46.7464237460062,-0.598326236569861,0.6106175284518299,2016-03-22 22:00:00
-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,-0.6154,0.763132979004997,-0.31239680332365194,8.655823529411759,56.86514743144,-0.498815350220756,0.929293270205039,2016-03-22 23:00:00
-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.5369,0.7151600249966908,-0.298732801602904,8.409435294117651,56.9168797020811,-0.466088533151742,0.9671092712087349,2016-03-23 00:00:00
-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.3269,0.698369749508958,-0.180384459156795,4.4852,59.724147978686105,-0.510016883238335,0.9144232975664941,2016-03-23 01:00:00
-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.0470999999999999,0.7155328412035219,-0.0604998750331537,0.504288235294118,62.2218685420858,-0.512011414797841,0.6622198907285209,2016-03-23 02:00:00
1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,-0.5879,0.715990537421427,-0.0355303625912873,-0.000123529411764653,62.2605517514153,-0.49730189562709703,0.63332560781648,2016-03-23 03:00:00
-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,-0.2158,0.703635069540015,-0.0409443367149776,0.10891176470588199,62.26108113744571,-0.490074662097435,0.6338531660783471,2016-03-23 04:00:00
1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.436,0.703332120140064,-0.0364983579738195,0.0194235294117648,62.262670283701404,-0.491436123274464,0.633966964091461,2016-03-23 05:00:00
0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,15.7525,0.7041366216475471,-0.0402511561840361,0.0950588235294118,62.263988925953996,-0.49647788827623407,0.634375760305639,2016-03-23 06:00:00
0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,57.4004,0.7088714802670771,0.00378584235141549,-0.815511764705882,62.1337518180224,-0.510897325140198,0.6794523678769019,2016-03-23 07:00:00
-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,74.2694,0.6894421227377671,0.11843930789279901,-4.17107647058824,60.3067743820971,-0.528567028704451,0.923118080513491,2016-03-23 08:00:00
-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,-19.1745,0.67705461516336,0.21201305938238799,-8.57131176470588,56.8559984704877,-0.43596629082208904,0.85722256939888,2016-03-23 09:00:00
-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,74.6601,0.710398179814305,0.151682719002056,-7.4442647058823495,56.8225675904383,-0.44238852682508,0.792953548442121,2016-03-23 10:00:00
0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,40.1965,0.663804030273069,0.205285526747698,-11.8444235294118,52.82276429509971,-0.504964733367127,0.914772542490188,2016-03-23 11:00:00
0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,120.1956,0.6718059306371589,0.300909117602072,-14.2038764705882,51.224593731301695,-0.670000958770859,0.41328318821191706,2016-03-23 12:00:00
9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,-89.3138,0.7326766739614359,-1.50674286181453,-21.2739235294118,38.138117945199,-0.7286602810883559,0.790697745357659,2016-03-23 13:00:00
45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,-8.90500000000003,0.7208642571128729,-2.02713226799802,-15.478035294117598,34.4614060759994,-0.518654829854977,0.567898132275067,2016-03-23 14:00:00
30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,-117.86,1.01454161230316,-1.55924124814001,-12.2726411764706,37.5103701233749,-0.599482974935172,0.410294419508674,2016-03-23 15:00:00
53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,-4.803999999999999,1.10183188647378,-1.0923758050677,-3.5330647058823503,27.2867187605056,-0.0395193191526636,0.017959179582261002,2016-03-23 16:00:00
58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,-66.1751,1.69002996587526,-0.706310772703891,-0.10313529411764698,30.582621696233396,-0.113174192863265,0.0194663320834242,2016-03-23 17:00:00
161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,-67.3486,1.55133380765426,-0.334984177246974,7.20664705882353,28.5891855979476,-0.265985738959857,0.0533177897807905,2016-03-23 18:00:00
84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,-8.5279,3.52049326800308,2.4179098376211403,20.6671647058824,42.01127430746929,-0.41950286863725,0.0957432424213962,2016-03-23 19:00:00
-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.2657,1.5580058005896202,1.9335125571289,26.159258823529395,44.011282528745696,-0.0958602051708839,0.00918338816425446,2016-03-23 20:00:00
-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,-1.7371,1.34594623046902,1.3048288534743,22.4825764705882,48.5931168309943,-0.16915649437240302,0.12818816960458698,2016-03-23 21:00:00
-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.7218,1.5152677256566203,-1.46031999104382,8.2659,80.80169647609509,-0.135509962314265,0.153790304705229,2016-03-23 22:00:00
-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.2728,1.1485846083424098,-1.4557071582606298,8.1591,80.81208599578409,-0.111812260009978,0.131830076864134,2016-03-23 23:00:00
-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.3558,0.847864463497319,-1.2728280054510501,4.62525294117647,82.4749179870168,-0.126816685252539,0.14228977386181102,2016-03-24 00:00:00
-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,-0.5346,0.8417968188833271,-1.19058054516846,2.8232529411764697,82.90755917068209,-0.130383341455488,0.124528919290564,2016-03-24 01:00:00
-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,-0.0147,0.844627191328004,-1.0906600477017498,0.604423529411765,83.5056294720641,-0.13911581506448598,0.117738179156932,2016-03-24 02:00:00
1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,-0.1426,0.84522275880725,-1.05960129713047,-0.171564705882353,83.57300852757379,-0.13855478866835,0.11373689256109401,2016-03-24 03:00:00
0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.0858,0.84303893635144,-1.06262779888119,-0.0890176470588236,83.57373195812809,-0.137701340727853,0.11390050119006301,2016-03-24 04:00:00
1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.004799999999999921,0.842363002502304,-1.0629061858450901,-0.0814705882352942,83.57375452457971,-0.137661126086769,0.11389736635208901,2016-03-24 05:00:00
0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,9.2163,0.8426402655982479,-1.06526707715339,-0.0171529411764706,83.5742458014588,-0.13853122185607,0.113900385076233,2016-03-24 06:00:00
-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,45.5867,0.846766147151825,-1.0470564476409498,-0.54624705882353,83.54060180089171,-0.139725674324094,0.11745258910460399,2016-03-24 07:00:00
-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,30.7128,0.8386346386755309,-0.988458739952745,-3.28148823529412,82.69265890888441,-0.126885673890975,0.124731553252725,2016-03-24 08:00:00
1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,53.5048,0.8360128524115831,-0.940531723922781,-5.11702941176471,82.2359827586499,-0.125655688672549,0.140878627110873,2016-03-24 09:00:00
-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,58.0912,0.822368649513933,-0.8971194654864492,-8.151223529411759,80.87824655704351,-0.136516267142279,0.172956275912886,2016-03-24 10:00:00
-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,161.4802,0.843123528440448,-0.8624078509661329,-11.575170588235302,79.1114174671533,-0.226380274491089,0.35172613921835993,2016-03-24 11:00:00
-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,84.8377,0.7123084844083559,-2.2472789860836,-21.0933352941176,65.5629769905903,-0.43041641909142403,0.8382128785442281,2016-03-24 12:00:00
14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,-61.2379,0.718465254245711,-3.02973545718952,-26.1484529411765,59.95832865078171,-0.49293514912897296,0.5802263299876209,2016-03-24 13:00:00
42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,-243.4206,0.9114891075035859,-3.2215008735322703,-21.710423529411802,59.99094068831899,-0.79025449354644,0.9978709042078989,2016-03-24 14:00:00
122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,-0.0938000000000159,1.10525901465283,-0.6157597885552261,-4.86767647058824,22.0510374087459,-0.19490463153391197,0.0697067590654731,2016-03-24 15:00:00
-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,-59.8026,3.06750492535135,1.70678382172814,2.32712941176471,37.9373800858857,-0.2951539602789339,0.0943411114710783,2016-03-24 16:00:00
38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,-30.2782,1.5825947173570099,2.35132948632579,5.17996470588235,34.6547930173075,-0.291645199464175,0.24614001766868104,2016-03-24 17:00:00
-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,-38.2547,0.796124720441409,2.1897825806042,9.254176470588241,34.2951155714726,-0.416761028144973,0.5152760157254009,2016-03-24 18:00:00
-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,-13.2065,0.8214712931839999,1.6105442025669099,7.94492941176471,36.571463552488,-0.402561558963091,0.98745004761944,2016-03-24 19:00:00
-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,1.2607,0.7370415687450309,1.43787897459228,6.375947058823531,38.076786345293705,-0.29056418015823804,0.5826042925500339,2016-03-24 20:00:00
-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.2141,0.735426892573612,1.46545886063735,5.68152941176471,38.2829933329698,-0.266874273795994,0.49837807173740295,2016-03-24 21:00:00
-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,1.0982,0.7342568613751089,1.4897343001424,4.604611764705879,38.7016187631067,-0.272963317788221,0.4677171127461521,2016-03-24 22:00:00
17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.2217,0.736222083381568,1.5181016514932,4.03764705882353,38.826594653666795,-0.274112316846923,0.440934632475368,2016-03-24 23:00:00
-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,-0.9124,0.7374434391987309,1.42654580433024,5.05021176470588,38.945135292291,-0.270859458683709,0.46391864734763794,2016-03-25 00:00:00
-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,-0.4914,0.7660203682629559,1.31932329686378,2.45514705882353,40.7932420152548,-0.329287394837493,0.5686997660307691,2016-03-25 01:00:00
-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,1.9235,0.751275499655913,1.3252410067851002,0.349517647058824,41.8646066166761,-0.301417783545881,0.416880194811092,2016-03-25 02:00:00
0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,-0.1159,0.7508335558250808,1.36150612927731,-0.19727058823529398,41.903449178867795,-0.29057294886881607,0.394307272152884,2016-03-25 03:00:00
0.2753,0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,-0.3286,0.7430485797653821,1.3575050013914098,-0.14394705882352898,41.904135967349895,-0.28791934763814303,0.39490000262194497,2016-03-25 04:00:00
-0.0896999999999997,0.2753,0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,-1.0993,0.7424742481444759,1.35487489304057,-0.10842352941176402,41.9042256203436,-0.289858290912922,0.39488786730867104,2016-03-25 05:00:00
0.4954,-0.0896999999999997,0.2753,0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,14.2086,0.744523314487106,1.3505684333848798,-0.0490352941176468,41.9034489581995,-0.29976341795753997,0.39364994544955895,2016-03-25 06:00:00
1.5716,0.4954,-0.0896999999999997,0.2753,0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,42.9061,0.7496150256900391,1.4233490958149901,-0.8556941176470592,41.7435166562646,-0.328548033086891,0.446018127907665,2016-03-25 07:00:00
-0.5685,1.5716,0.4954,-0.0896999999999997,0.2753,0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,122.2179,0.7901272135313441,1.69658304230551,-3.28713529411765,40.210876678719394,-0.49744904571651005,0.91861749121033,2016-03-25 08:00:00
0.4298,-0.5685,1.5716,0.4954,-0.0896999999999997,0.2753,0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,-11.3044,0.6454005019932679,-0.269422290180696,-10.5098647058824,24.0307846877953,-0.488502359674819,0.815658178946267,2016-03-25 09:00:00
0.7881,0.4298,-0.5685,1.5716,0.4954,-0.0896999999999997,0.2753,0.7906,-7.3719,-36.2871,-45.0285,17.4353,-8.5402,-18.0935,-10.5444,-39.8792,-60.5119,38.9834,0.6980364412818449,-0.346988494801021,-9.81961764705882,24.1746293713636,-0.4473740101737271,0.8804017293051479,2016-03-25 10:00:00
