target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,trend,skew,mean,stddev,hurst,serialcorr,date
14,6,3,-1,-1,1,0,0,0,1.2104550653376,1.2745587471748798,1.0,2.3904572186687902,-0.21463685196256696,0.39614390915207404,2013-02-20 04:00:00
13,14,6,3,-1,-1,1,0,0,2.33694448453735,1.48576774241206,2.75,5.1199888392735495,-0.151008995736855,0.284487093661057,2013-02-20 04:30:00
5,13,14,6,3,-1,-1,1,0,1.73968231732618,0.7441595072286681,4.375,6.093028803476971,0.10704652556341099,0.0714732102467666,2013-02-20 05:00:00
0,5,13,14,6,3,-1,-1,1,1.55838744494796,0.568507135131782,5.0,5.8309518948453,0.254966031048589,0.0727323963528186,2013-02-20 05:30:00
-1,0,5,13,14,6,3,-1,-1,1.0915501180576501,0.561165361743903,4.875,5.938674695827099,0.255529770931409,0.141786420610056,2013-02-20 06:00:00
0,-1,0,5,13,14,6,3,-1,0.9930024107613871,0.561165361743903,4.875,5.938674695827099,0.255529770931409,0.160956588113493,2013-02-20 06:30:00
3,0,-1,0,5,13,14,6,3,1.02218600395545,0.59915364961518,5.0,5.80640040940045,0.24950691991392002,0.0957342027795286,2013-02-20 07:00:00
-1,3,0,-1,0,5,13,14,6,1.06009882737862,0.59915364961518,5.0,5.80640040940045,0.24950691991391896,0.0703401556901208,2013-02-20 07:30:00
-1,-1,3,0,-1,0,5,13,14,1.5298935825996298,0.8212371954975151,4.125,6.151364540838539,-0.0236665289362985,0.12286613789040898,2013-02-20 08:00:00
0,-1,-1,3,0,-1,0,5,13,1.1910379626911298,1.51145367364852,2.25,4.86239212146215,-0.323238480736705,0.447586103823072,2013-02-20 08:30:00
0,0,-1,-1,3,0,-1,0,5,0.7252649976182399,1.19832609886634,0.625,2.1998376563477797,-0.583215682774702,0.8417874570234799,2013-02-20 09:00:00
0,0,0,-1,-1,3,0,-1,0,0.553283335172488,1.63299316185545,0.0,1.30930734141595,-0.583918694657246,0.6373518882339371,2013-02-20 09:30:00
-1,0,0,0,-1,-1,3,0,-1,0.565183262910675,1.63299316185545,0.0,1.30930734141595,-0.583918694657245,0.6373518882339371,2013-02-20 10:00:00
2,-1,0,0,0,-1,-1,3,0,0.574169251763214,1.63299316185545,0.0,1.30930734141595,-0.583918694657246,0.6373518882339371,2013-02-20 10:30:00
-5,2,-1,0,0,0,-1,-1,3,0.849735070148922,0.938582546075404,0.25,1.4880476182856899,-0.30366597212950397,0.545536360907507,2013-02-20 11:00:00
2,-5,2,-1,0,0,0,-1,-1,1.4379392104440099,-1.07381650821418,-0.75,1.98206241793023,-0.709361266495627,0.234351123130368,2013-02-20 11:30:00
-1,2,-5,2,-1,0,0,0,-1,0.6496389234775041,-1.0396252238200698,-0.375,2.1998376563477797,-1.3865955184844898,0.0483933749853397,2013-02-20 12:00:00
-5,-1,2,-5,2,-1,0,0,0,0.47479739292679296,-1.0396252238200698,-0.375,2.1998376563477797,-1.3865955184844898,0.0376847081409464,2013-02-20 12:30:00
-5,-5,-1,2,-5,2,-1,0,0,0.5638379068895311,-0.543090835767279,-1.0,2.72554057547699,-1.02194454028755,0.210921681116216,2013-02-20 13:00:00
0,-5,-5,-1,2,-5,2,-1,0,0.59509639168337,-0.0846657002327446,-1.625,3.02076149339864,-0.5784685338463139,0.669457094684386,2013-02-20 13:30:00
-2,0,-5,-5,-1,2,-5,2,-1,0.593944962565305,-0.0846657002327446,-1.625,3.02076149339864,-0.5784685338463139,0.47478360991221996,2013-02-20 14:00:00
0,-2,0,-5,-5,-1,2,-5,2,0.5548458441721329,0.0461145902531209,-1.75,3.0118812346154304,-0.661369006546978,0.38355980567414,2013-02-20 14:30:00
2,0,-2,0,-5,-5,-1,2,-5,0.604929317556995,0.0,-2.0,2.72554057547699,-0.646330917000047,0.663458898510115,2013-02-20 15:00:00
0,2,0,-2,0,-5,-5,-1,2,0.8116290374008059,-0.39104231763265296,-1.125,2.74837614393871,0.0264597712003248,0.5171380529546071,2013-02-20 15:30:00
4,0,2,0,-2,0,-5,-5,-1,0.7800832133143671,-0.479015844716073,-1.375,2.50356888118884,-0.0362959779821222,0.35460951145426295,2013-02-20 16:00:00
1,4,0,2,0,-2,0,-5,-5,1.1609349151359198,-0.128143651246614,-0.75,3.15096357144468,-0.33787409747295594,0.399835584709138,2013-02-20 16:30:00
6,1,4,0,2,0,-2,0,-5,0.9061004703659371,-0.48,0.0,2.67261241912424,-0.361298955604707,0.820988186801894,2013-02-20 17:00:00
-3,6,1,4,0,2,0,-2,0,0.895811438926065,0.646023079268197,1.375,2.5599944196367797,-0.42477204859708706,0.9393351658610959,2013-02-20 17:30:00
-4,-3,6,1,4,0,2,0,-2,0.92882114524357,0.34762316521311304,1.0,2.9760952365713798,-0.46355887701714293,0.315554369907378,2013-02-20 18:00:00
-1,-4,-3,6,1,4,0,2,0,0.6345056363795379,0.0839493750207773,0.75,3.32737562824346,-0.339107038615333,0.8821341686029441,2013-02-20 18:30:00
-1,-1,-4,-3,6,1,4,0,2,0.662475377937646,0.17941018494761501,0.625,3.37797487937881,-0.29203256995811405,0.856425359964617,2013-02-20 19:00:00
-6,-1,-1,-4,-3,6,1,4,0,0.63498989948104,0.5117427213501989,0.25,3.3700360320244105,-0.22841467683336802,0.770827687126904,2013-02-20 19:30:00
-3,-6,-1,-1,-4,-3,6,1,4,0.820909023958053,0.334618700732222,-0.5,4.0355562548073,-0.41445463447486797,0.732992161119873,2013-02-20 20:00:00
-4,-3,-6,-1,-1,-4,-3,6,1,0.7104891034260219,0.8988037373430731,-1.375,3.66206421103103,-0.28162687280220394,0.6570841276720351,2013-02-20 20:30:00
-2,-4,-3,-6,-1,-1,-4,-3,6,0.7677016289936559,1.38467228388947,-2.0,3.62530786869986,-0.596273002817275,0.8778314090835859,2013-02-20 21:00:00
-3,-2,-4,-3,-6,-1,-1,-4,-3,0.56448247744226,-0.379473319220206,-3.0,1.69030850945703,-0.640405449986735,0.4795001221869539,2013-02-20 21:30:00
-3,-3,-2,-4,-3,-6,-1,-1,-4,0.549373156598634,-0.379473319220206,-3.0,1.69030850945703,-0.640405449986734,0.4795001221869539,2013-02-20 22:00:00
-2,-3,-3,-2,-4,-3,-6,-1,-1,0.585462504201307,-0.6240841293092729,-2.875,1.64208056179609,-0.509593080511115,0.6648974908673799,2013-02-20 22:30:00
-4,-2,-3,-3,-2,-4,-3,-6,-1,0.539033302056925,-0.795495128834866,-3.0,1.5118578920369101,-0.646589107596692,0.215924938940141,2013-02-20 23:00:00
0,-4,-2,-3,-3,-2,-4,-3,-6,0.797596836933118,-0.913660721962148,-3.375,1.30247018062932,-0.34557204803219,0.6740892224047099,2013-02-20 23:30:00
0,0,-4,-2,-3,-3,-2,-4,-3,0.8848542439108449,0.913660721962148,-2.625,1.30247018062932,-1.02412159473619,0.22079714038207798,2013-02-21 00:00:00
-2,0,0,-4,-2,-3,-3,-2,-4,0.7319250547114,0.43465075957466603,-2.25,1.58113883008419,-0.5709911007769971,0.9436280222029829,2013-02-21 00:30:00
1,-2,0,0,-4,-2,-3,-3,-2,0.684653196881458,0.323969548293623,-2.0,1.4142135623731003,-0.27653515760194103,0.839892873271269,2013-02-21 01:00:00
0,1,-2,0,0,-4,-2,-3,-3,0.7932178962129399,0.22029929283966396,-1.625,1.76776695296637,-0.47067598787895704,0.9500615715550709,2013-02-21 01:30:00
-1,0,1,-2,0,0,-4,-2,-3,0.700086837861642,-0.276625313626585,-1.25,1.75254916376933,-0.368719569231517,0.824314941570655,2013-02-21 02:00:00
-1,-1,0,1,-2,0,0,-4,-2,0.621059003408119,-0.666666666666667,-1.0,1.6035674514745502,-0.361151957078544,1.0,2013-02-21 02:30:00
4,-1,-1,0,1,-2,0,0,-4,0.6392148634430279,-0.95246701551175,-0.875,1.5526475085203,-0.54078401976105,0.5556897902827951,2013-02-21 03:00:00
6,4,-1,-1,0,1,-2,0,0,1.04953555424043,1.1997197676148,0.125,1.80772153354911,-0.586453315354486,0.566103307756219,2013-02-21 03:30:00
15,6,4,-1,-1,0,1,-2,0,1.00580267975992,0.933122144192205,0.875,2.74837614393871,-0.164223277296788,0.35309640110356505,2013-02-21 04:00:00
13,15,6,4,-1,-1,0,1,-2,2.3328887950072,1.3846679221770701,2.75,5.65053726901889,-0.25119575664758603,0.331801214495365,2013-02-21 04:30:00
3,13,15,6,4,-1,-1,0,1,1.58173188319011,0.7352051471793001,4.625,6.30051018342392,0.146498772769998,0.0696457683523338,2013-02-21 05:00:00
-2,3,13,15,6,4,-1,-1,0,1.4816536386073702,0.679311117555312,4.875,6.17454451761423,0.196884273949103,0.122457617079399,2013-02-21 05:30:00
0,-2,3,13,15,6,4,-1,-1,0.989822590519644,0.604922790047183,4.625,6.43511571657529,0.20196430380148198,0.19569199092107398,2013-02-21 06:00:00
0,0,-2,3,13,15,6,4,-1,0.9142804181882299,0.6233099731482479,4.75,6.3189058727418494,0.17850472134456896,0.18768953085987602,2013-02-21 06:30:00
2,0,0,-2,3,13,15,6,4,0.9443990949789609,0.64913169054603,4.875,6.1976377988483895,0.17764764494811602,0.12047691328086502,2013-02-21 07:00:00
1,2,0,0,-2,3,13,15,6,0.9733308479445408,0.738122108363607,4.625,6.2777953363991,0.18538126844266697,0.0957369072784898,2013-02-21 07:30:00
9,1,2,0,0,-2,3,13,15,1.36525629203628,0.992834283055238,4.0,6.36957051703084,0.0231854543470103,0.135205008910475,2013-02-21 08:00:00
-21,9,1,2,0,0,-2,3,13,1.0915852882658499,1.01298466986968,3.25,5.1199888392735495,0.0221661201656963,0.7527472573997259,2013-02-21 08:30:00
13,-21,9,1,2,0,0,-2,3,2.03234711174265,-1.5904742264835603,-1.0,8.71779788708135,-0.8590571349866991,0.352162124559452,2013-02-21 09:00:00
3,13,-21,9,1,2,0,0,-2,0.739833676867982,-1.04859646297174,0.25,9.996427933445599,-1.3076117570828798,0.069558859447323,2013-02-21 09:30:00
-3,3,13,-21,9,1,2,0,0,0.48792579544825104,-1.2459820379194,0.875,9.99196105448203,-1.1502940303837,0.0920513630760794,2013-02-21 10:00:00
-2,-3,3,13,-21,9,1,2,0,0.478252679681369,-1.1009388093605401,0.5,10.085350054127302,-1.18696699829173,0.0915411405973132,2013-02-21 10:30:00
0,-2,-3,3,13,-21,9,1,2,0.47696048813579,-1.0113723711938398,0.25,10.1242283656583,-1.16690085779187,0.10138586616678301,2013-02-21 11:00:00
-4,0,-2,-3,3,13,-21,9,1,0.47551439903876097,-0.940207937973758,0.0,10.0995049383621,-1.1774364353229498,0.09855564884566101,2013-02-21 11:30:00
-1,-4,0,-2,-3,3,13,-21,9,0.48729314676106794,-0.7295079069958101,-0.625,10.1831443361777,-1.2310519711130101,0.0918310353494668,2013-02-21 12:00:00
-2,-1,-4,0,-2,-3,3,13,-21,0.592135934312851,-0.656683599461557,-1.875,9.417878135303539,-0.775385920309445,0.308836154925942,2013-02-21 12:30:00
-3,-2,-1,-4,0,-2,-3,3,13,1.0606601717798199,1.67297155362606,0.5,5.47722557505166,-0.288355026111651,0.542220438521269,2013-02-21 13:00:00
-1,-3,-2,-1,-4,0,-2,-3,3,0.621699317743276,1.02720970603623,-1.5,2.20389266007736,-1.03689683546936,0.349336715024532,2013-02-21 13:30:00
7,-1,-3,-2,-1,-4,0,-2,-3,0.517549169506766,0.0,-2.0,1.30930734141595,-1.50761263116123,0.0989601540194056,2013-02-21 14:00:00
-3,7,-1,-3,-2,-1,-4,0,-2,1.27679751463174,1.6609193587681899,-0.75,3.3700360320244105,-0.451481775779235,0.9769388576785929,2013-02-21 14:30:00
-6,-3,7,-1,-3,-2,-1,-4,0,0.825666219023875,1.64168876117867,-0.875,3.4408263127170096,-0.549114962815305,0.5556897902827951,2013-02-21 15:00:00
2,-6,-3,7,-1,-3,-2,-1,-4,0.644120712660057,1.44193586524322,-1.625,3.85217934606967,-0.313372724228022,0.945388965078751,2013-02-21 15:30:00
2,2,-6,-3,7,-1,-3,-2,-1,0.660787664637151,0.913660721962148,-0.875,3.90741054188796,-0.632035584681939,0.6194508415083609,2013-02-21 16:00:00
4,2,2,-6,-3,7,-1,-3,-2,0.583293065140353,0.585582726281388,-0.5,4.0355562548073,-0.6194729500441839,0.7801518925790809,2013-02-21 16:30:00
1,4,2,2,-6,-3,7,-1,-3,0.620111322001035,0.110510169015026,0.25,4.26781978465419,-0.602571304147265,0.871133701686751,2013-02-21 17:00:00
1,1,4,2,2,-6,-3,7,-1,0.590208636878301,-0.189695164001388,0.75,4.0620192023179795,-0.486527362704401,0.786464448496358,2013-02-21 17:30:00
-5,1,1,4,2,2,-6,-3,7,0.666666666666667,-0.386574296337614,1.0,4.0,-0.376013652609711,0.979852513565955,2013-02-21 18:00:00
-4,-5,1,1,4,2,2,-6,-3,0.8976158898517149,-0.44690550586589,-0.5,3.6645015252516204,-0.0130045467639778,0.552331144108211,2013-02-21 18:30:00
-1,-4,-5,1,1,4,2,2,-6,0.795143785744717,-0.379101108685382,-0.625,3.7772817134623597,0.0534226277534793,0.519685666936996,2013-02-21 19:00:00
-4,-1,-4,-5,1,1,4,2,2,1.05066460104836,-0.544760211629146,0.0,3.11677488989592,0.126084707480709,0.134288533354103,2013-02-21 19:30:00
-3,-4,-1,-4,-5,1,1,4,2,0.968446280780593,-0.0291023687242666,-0.75,3.2841611235921904,-0.0549577345825166,0.224292321132246,2013-02-21 20:00:00
-4,-3,-4,-1,-4,-5,1,1,4,0.967380945055847,0.45533860383663,-1.375,3.15945293637092,-0.180678402860267,0.38173030667846897,2013-02-21 20:30:00
-4,-4,-3,-4,-1,-4,-5,1,1,0.7307805269514429,0.542341021584197,-2.375,2.38671920665766,-0.42835518615766793,0.7571536661465742,2013-02-21 21:00:00
2,-4,-4,-3,-4,-1,-4,-5,1,0.615263273647187,1.1454053224818201,-3.0,2.0,-1.01529192417811,0.363277660936094,2013-02-21 21:30:00
-5,2,-4,-4,-3,-4,-1,-4,-5,1.12440460435099,1.3535193124725602,-2.875,2.29518128757995,-0.9436251883415792,0.658314559782792,2013-02-21 22:00:00
-3,-5,2,-4,-4,-3,-4,-1,-4,0.725800051175056,1.3535193124725602,-2.875,2.29518128757995,-0.9436251883415792,0.155547719520826,2013-02-21 22:30:00
-4,-3,-5,2,-4,-4,-3,-4,-1,0.5212328399759439,1.27370087823059,-2.75,2.25198325291921,-0.955016202410111,0.200628260501432,2013-02-21 23:00:00
-1,-4,-3,-5,2,-4,-4,-3,-4,0.508447641288509,1.88082779809018,-3.125,2.16712449375401,-0.769681726121071,0.23205143154270197,2013-02-21 23:30:00
0,-1,-4,-3,-5,2,-4,-4,-3,0.5283570816850189,1.27370087823059,-2.75,2.25198325291921,-0.921305272644558,0.200628260501432,2013-02-22 00:00:00
-2,0,-1,-4,-3,-5,2,-4,-4,0.553874134417339,0.715321727644764,-2.375,2.44584195260913,-0.8487394963180459,0.407401063057133,2013-02-22 00:30:00
2,-2,0,-1,-4,-3,-5,2,-4,0.534121899497207,0.508702204557956,-2.125,2.3566016694748,-0.7590307638594471,0.278632369051195,2013-02-22 01:00:00
-1,2,-2,0,-1,-4,-3,-5,2,0.723474065210405,0.0792479951443112,-1.375,2.6152028055746896,-0.23691604971982397,0.7445303460457021,2013-02-22 01:30:00
1,-1,2,-2,0,-1,-4,-3,-5,0.972104258980643,0.150437111602038,-1.75,2.25198325291921,-0.20044943583578304,0.5271174314747791,2013-02-22 02:00:00
-2,1,-1,2,-2,0,-1,-4,-3,0.713074032812293,0.0,-1.0,2.0,-0.39038531595596604,0.839892873271269,2013-02-22 02:30:00
3,-2,1,-1,2,-2,0,-1,-4,0.676418055386588,-0.0534332566589198,-0.875,1.88509188862809,-0.44630709725915,0.45020318052610503,2013-02-22 03:00:00
6,3,-2,1,-1,2,-2,0,-1,0.6326312873606851,0.43301270189221897,0.0,1.8516401995451,-1.26770755551205,0.0770998717435415,2013-02-22 03:30:00
12,6,3,-2,1,-1,2,-2,0,0.759347421143852,0.6682892518272329,0.875,2.74837614393871,-0.43759412061174696,0.9420315950195209,2013-02-22 04:00:00
17,12,6,3,-2,1,-1,2,-2,1.35595219917946,1.04225445170226,2.375,4.74906005737677,-0.28532031573323197,0.3899713026925421,2013-02-22 04:30:00
3,17,12,6,3,-2,1,-1,2,1.70751666109413,0.8627345853318571,4.75,6.627863262664031,0.0602945257260916,0.11748728806949198,2013-02-22 05:00:00
0,3,17,12,6,3,-2,1,-1,2.00157015085234,0.829900647784445,4.875,6.577830732305079,0.0870802205211036,0.21818026086955397,2013-02-22 05:30:00
-2,0,3,17,12,6,3,-2,1,0.8347373896646209,0.863884502897266,5.0,6.45865974597561,0.0857653091813562,0.25708487933124696,2013-02-22 06:00:00
6,-2,0,3,17,12,6,3,-2,0.8791179632193009,0.781170292839953,4.625,6.80204801091974,0.148563201648376,0.26369594706010996,2013-02-22 06:30:00
-3,6,-2,0,3,17,12,6,3,0.84367945766699,0.669932579848739,5.625,6.2549980015984,-0.0223215013969637,0.307271456558837,2013-02-22 07:00:00
0,-3,6,-2,0,3,17,12,6,0.8487839134529631,0.5541268861630041,4.875,6.9372184627558,-0.100256573134749,0.411882719329691,2013-02-22 07:30:00
4,0,-3,6,-2,0,3,17,12,0.861545723253642,0.8021373583962579,4.125,7.120142454433661,-0.137357560509672,0.33341441873392197,2013-02-22 08:00:00
1,4,0,-3,6,-2,0,3,17,0.8039384450120379,1.33542418131526,3.125,6.37937524930369,-0.31749249468068,0.98997407775001,2013-02-22 08:30:00
4,1,4,0,-3,6,-2,0,3,0.5034391424774279,0.23089344854832,1.125,3.04431554587515,-1.04820495505214,0.151581122598573,2013-02-22 09:00:00
1,4,1,4,0,-3,6,-2,0,0.521075550310507,0.164756123031361,1.25,3.15096357144468,-1.00889359827672,0.20617829695217396,2013-02-22 09:30:00
-2,1,4,1,4,0,-3,6,-2,0.516125372670218,0.0516866046641915,1.375,3.1139088893910496,-1.02500032793454,0.12940863059126598,2013-02-22 10:00:00
1,-2,1,4,1,4,0,-3,6,0.6134466253482641,0.0516866046641915,1.375,3.1139088893910496,-1.02500032793454,0.41608166826288,2013-02-22 10:30:00
-1,1,-2,1,4,1,4,0,-3,0.7146769965469341,-0.0517571568542384,0.75,2.4928469095164503,-0.32111644534907,0.9255316612545129,2013-02-22 11:00:00
-5,-1,1,-2,1,4,1,4,0,0.612971333086556,0.28125,1.0,2.1380899352993996,-0.35941695205146706,0.7908823229406241,2013-02-22 11:30:00
-3,-5,-1,1,-2,1,4,1,4,1.00879036105876,-0.417095443477877,0.375,3.02076149339864,-0.47094746648304403,0.6464352809027261,2013-02-22 12:00:00
-2,-3,-5,-1,1,-2,1,4,1,0.8944271909999159,-0.0607442903050544,-0.5,2.82842712474619,-0.0808330461835007,0.271968371748207,2013-02-22 12:30:00
-6,-2,-3,-5,-1,1,-2,1,4,0.9566042638525609,0.322893772417527,-0.875,2.79987244607423,-0.178584768919582,0.399109465490763,2013-02-22 13:00:00
-2,-6,-2,-3,-5,-1,1,-2,1,0.878848801072346,-0.18964789972711604,-2.125,2.5319388392522995,-0.517749504898762,0.850796519492756,2013-02-22 13:30:00
-2,-2,-6,-2,-3,-5,-1,1,-2,0.7162949607703171,-0.17120161767270597,-2.5,2.20389266007736,-0.325280350100902,0.9502508449504329,2013-02-22 14:00:00
-2,-2,-2,-6,-2,-3,-5,-1,1,0.661498630066939,-0.17120161767270597,-2.5,2.20389266007736,-0.325280350100902,0.9502508449504329,2013-02-22 14:30:00
2,-2,-2,-2,-6,-2,-3,-5,-1,0.531245443741562,-0.914686862887656,-2.875,1.7268882005338002,-0.6649627316532521,0.29271154845609604,2013-02-22 15:00:00
3,2,-2,-2,-2,-6,-2,-3,-5,0.897122608032513,0.368951216287465,-2.5,2.3904572186687902,-0.622877090228063,0.9858959949987259,2013-02-22 15:30:00
-3,3,2,-2,-2,-2,-6,-2,-3,0.9445598491097249,0.26322525798856894,-1.5,2.82842712474619,-0.120196090524639,0.31850943577453805,2013-02-22 16:00:00
3,-3,3,2,-2,-2,-2,-6,-2,0.9445598491097249,0.26322525798856894,-1.5,2.82842712474619,-0.120196090524639,0.536101864250067,2013-02-22 16:30:00
0,3,-3,3,2,-2,-2,-2,-6,0.878159450876674,-0.0379348546950617,-0.875,3.2265638511757797,-0.5748683914980109,0.9917743970643391,2013-02-22 17:00:00
0,0,3,-3,3,2,-2,-2,-2,0.600834390357728,0.27296559608413196,-0.125,2.47487373415292,-0.54795117964412,0.6026887953732111,2013-02-22 17:30:00
-1,0,0,3,-3,3,2,-2,-2,0.534121899497207,0.0514172120735998,0.125,2.3566016694748,-0.692894057462274,0.36732024612259606,2013-02-22 18:00:00
-4,-1,0,0,3,-3,3,2,-2,0.510410218351909,-0.0100291407734692,0.25,2.25198325291921,-0.833715152073485,0.16778496107683,2013-02-22 18:30:00
-5,-4,-1,0,0,3,-3,3,2,0.6486012726380209,-0.25515518153991396,0.0,2.61861468283191,-0.738912728297652,0.6373518882339371,2013-02-22 19:00:00
0,-5,-4,-1,0,0,3,-3,3,0.7363298590964201,0.0420171280358041,-0.875,2.9970223317724596,-0.537523820823591,0.969162326438389,2013-02-22 19:30:00
-3,0,-5,-4,-1,0,0,3,-3,0.7830497771715409,0.0323993163816364,-1.25,2.60494036125864,-0.260048109740452,0.7801518925790809,2013-02-22 20:00:00
-2,-3,0,-5,-4,-1,0,0,3,0.883157494039146,0.0323993163816364,-1.25,2.60494036125864,-0.260048109740452,0.554026898517636,2013-02-22 20:30:00
0,-2,-3,0,-5,-4,-1,0,0,0.664302046164686,-0.428229003853553,-1.875,1.9594095320493101,-0.2956388371934989,0.824314941570655,2013-02-22 21:00:00
-6,0,-2,-3,0,-5,-4,-1,0,0.65073084316951,-0.428229003853553,-1.875,1.9594095320493101,-0.295638837193498,0.8629142774696691,2013-02-22 21:30:00
-3,-6,0,-2,-3,0,-5,-4,-1,0.7243921778317008,-0.18140353255785502,-2.625,2.26384628453435,-1.00612248581586,0.28217648724521505,2013-02-22 22:00:00
-3,-3,-6,0,-2,-3,0,-5,-4,0.558309825218511,0.0998794118656716,-2.875,2.16712449375401,-0.656331020553447,0.377122105607766,2013-02-22 22:30:00
-2,-3,-3,-6,0,-2,-3,0,-5,0.5196152422706629,-0.0599943607951154,-2.75,2.1213203435596397,-0.7794146156403949,0.24083617290826503,2013-02-22 23:00:00
-1,-2,-3,-3,-6,0,-2,-3,0,0.5669467095138411,-0.461350732551402,-2.375,1.92260983338497,-0.587600449427045,0.44314909602272295,2013-02-22 23:30:00
-1,-1,-2,-3,-3,-6,0,-2,-3,0.555997742316782,-0.6578429336242121,-2.5,1.7728105208558402,-0.6322029348820459,0.49969764366119196,2013-02-23 00:00:00
-1,-1,-1,-2,-3,-3,-6,0,-2,0.574639689574018,-0.9496741999650159,-2.25,1.8322507626258102,-0.41120957685022996,0.7349799733864041,2013-02-23 00:30:00
1,-1,-1,-1,-2,-3,-3,-6,0,0.615942245689821,-1.0408798397157601,-2.125,1.88509188862809,-0.292247066986362,0.863174115076755,2013-02-23 01:00:00
-1,1,-1,-1,-1,-2,-3,-3,-6,1.77084400830287,-0.619677335393187,-2.0,2.07019667802706,-0.38630048872184397,0.34577858615116003,2013-02-23 01:30:00
1,-1,1,-1,-1,-1,-2,-3,-3,1.59519367386624,0.33047302709269205,-1.375,1.30247018062932,0.0185763759244737,0.19145506542049104,2013-02-23 02:00:00
-1,1,-1,1,-1,-1,-1,-2,-3,0.9926387221205211,0.132014990666672,-0.875,1.35620268186054,-0.462108924425129,0.6829254906601461,2013-02-23 02:30:00
1,-1,1,-1,1,-1,-1,-1,-2,0.699378606180235,0.731931201700408,-0.625,1.0606601717798199,-0.449531772289288,0.5556897902827951,2013-02-23 03:00:00
5,1,-1,1,-1,1,-1,-1,-1,0.5786375623578449,0.516397779494322,-0.25,1.03509833901353,-0.941516226722205,0.179109192726722,2013-02-23 03:30:00
4,5,1,-1,1,-1,1,-1,-1,1.05279360951539,1.34263422668524,0.5,2.07019667802706,-0.5865057129239761,0.9436280222029829,2013-02-23 04:00:00
5,4,5,1,-1,1,-1,1,-1,0.9370038369591609,0.6714308400454431,1.125,2.29518128757995,-0.20220209787017698,0.35797067264432797,2013-02-23 04:30:00
7,5,4,5,1,-1,1,-1,1,0.9860132971832691,0.21251646753954898,1.875,2.47487373415292,0.0418142997967285,0.173961963999785,2013-02-23 05:00:00
5,7,5,4,5,1,-1,1,-1,1.3787826756478603,0.0514227259082314,2.625,3.02076149339864,-0.11698835526322302,0.173533158981107,2013-02-23 05:30:00
5,5,7,5,4,5,1,-1,1,1.24253724673501,-0.37685443133609103,3.375,2.7222627143085,0.123766739421399,0.0937856278789101,2013-02-23 06:00:00
3,5,5,7,5,4,5,1,-1,1.1811389781538402,-0.91133880125158,3.875,2.58774584753383,-0.0770820596227007,0.24275013550074104,2013-02-23 06:30:00
2,3,5,5,7,5,4,5,1,0.8183170883849709,-0.6090627507920121,4.375,1.76776695296637,-0.13297377601155802,0.9758241468616908,2013-02-23 07:00:00
-1,2,3,5,5,7,5,4,5,0.9258200997725509,-0.132582521472478,4.5,1.5118578920369101,-0.109925471683708,0.35336729199329203,2013-02-23 07:30:00
4,-1,2,3,5,5,7,5,4,1.49104469608201,-0.769672280891564,3.75,2.4348657927227597,0.0550784162346554,0.20278956079387098,2013-02-23 08:00:00
2,4,-1,2,3,5,5,7,5,1.36113135715425,-0.769672280891564,3.75,2.4348657927227597,0.0550784162346552,0.241433276861775,2013-02-23 08:30:00
-2,2,4,-1,2,3,5,5,7,0.848964135444027,-0.33955764636488805,3.375,2.44584195260913,-0.172702086040795,0.463258794018376,2013-02-23 09:00:00
1,-2,2,4,-1,2,3,5,5,0.9041879992777311,-0.5507883784878199,2.25,2.60494036125864,-0.531608907803039,0.757402149716087,2013-02-23 09:30:00
6,1,-2,2,4,-1,2,3,5,0.7450067978251079,-0.29907399898033504,1.75,2.37546987833084,-0.486387356004219,0.996429191770826,2013-02-23 10:00:00
-3,6,1,-2,2,4,-1,2,3,0.727093813433889,-0.0123935467078637,1.875,2.58774584753383,-0.4610377643929,0.683100189386493,2013-02-23 10:30:00
-5,-3,6,1,-2,2,4,-1,2,0.7369114631109258,0.16593880807758402,1.125,3.04431554587515,-1.02226633960483,0.21378410726630398,2013-02-23 11:00:00
0,-5,-3,6,1,-2,2,4,-1,0.6543111890362471,0.170475692346382,0.25,3.6936238496708302,-0.375713683188055,0.974896229796895,2013-02-23 11:30:00
-5,0,-5,-3,6,1,-2,2,4,0.730952396401674,0.0714261808787068,0.375,3.66206421103103,-0.39964276600469,0.87468513573615,2013-02-23 12:00:00
-3,-5,0,-5,-3,6,1,-2,2,0.667873484302282,0.47662464939756394,-0.75,3.7701837772561904,-0.51931627093496,0.8687641582178179,2013-02-23 12:30:00
1,-3,-5,0,-5,-3,6,1,-2,0.6327083288722429,0.9734368079755179,-1.375,3.66206421103103,-0.293417266418404,0.8598687000542399,2013-02-23 13:00:00
-4,1,-3,-5,0,-5,-3,6,1,0.658698943008611,0.629737609329446,-1.0,3.7416573867739396,-0.272586582527179,0.908091615910407,2013-02-23 13:30:00
-1,-4,1,-3,-5,0,-5,-3,6,0.6877264282363389,1.0491032082681,-1.625,3.7772817134623597,-0.7816541975722892,0.532972259430786,2013-02-23 14:00:00
-3,-1,-4,1,-3,-5,0,-5,-3,0.5100767298125979,0.353553390593274,-2.5,2.26778683805536,-1.10172914026192,0.13042632876379498,2013-02-23 14:30:00
6,-3,-1,-4,1,-3,-5,0,-5,0.503745370694601,0.353553390593274,-2.5,2.26778683805536,-1.10172914026192,0.0950069097966788,2013-02-23 15:00:00
